	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986631595837808640	bradesco	2018-04-18 15:44:37	LUCIANO D'MEDEIROS	@emprestimofacil QUERO REFINANCIAR UM CONTRATO DO ANTIGO BMC BRADESCO, QUE CONSTA COMO BRADFINAN NO CONTRACHEQUE. MEU SIAPE É 1452058. CPF 773277481-72	0	0		32	688
986631523360264192	bradesco	2018-04-18 15:44:20	LUCIANO D'MEDEIROS	@SolucrediEmpres QUERO REFINANCIAR UM CONTRATO DO ANTIGO BMC BRADESCO, QUE CONSTA COMO BRADFINAN NO CONTRACHEQUE. MEU SIAPE É 1452058. CPF 773277481-72	0	0		32	688
986631010422001669	bradesco	2018-04-18 15:42:18	LUCIANO D'MEDEIROS	@emprestimofacil QUERO REFINANCIAR UM CONTRATO DO BMC BRADESCO	0	0		32	688
986630458560712704	bradesco	2018-04-18 15:40:06	Berdan	"Sou o mais novo funcionário do BANCO BRADESCO.

Não sei onde guardar tanta felicidade!"	0	17		585	341
986629230904664065	bradesco	2018-04-18 15:35:13	Meu Vidigal	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	6	0		57	382
986629168514453504	bradesco	2018-04-18 15:34:59	bruenne	@Bradesco mas pelo menos há chances da gente ter esse serviço?	0	0		344	185
986628856940462081	bradesco	2018-04-18 15:33:44	Vitor Vargas Curió	#Produção #Aktuellmix #Bradesco (@ Espaço Golf in Ribeirão Preto, SP) https://t.co/AndCWPNaue	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='f0e55b3f11b41899', url='https://api.twitter.com/1.1/geo/id/f0e55b3f11b41899.json', place_type='city', name='Ribeirão Preto', full_name='Ribeirão Preto, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-47.989299, -21.368536], [-47.6467036, -21.368536], [-47.6467036, -21.0593092], [-47.989299, -21.0593092]]]), attributes={})	1191	273
986628266801942528	bradesco	2018-04-18 15:31:24	Vdson Araujo	@Bradesco me diga uma coisa esse cupons, que aparecem toda vez que abro app de vocês, procede? conforme imagem abaixo. https://t.co/3cCpzAs8AH	0	0		827	2687
986627840073519105	bradesco	2018-04-18 15:29:42	Denebrow 22	Agora só falta abrir a conta no Bradesco	0	1		1488	376
986627740165197824	bradesco	2018-04-18 15:29:18	micah	aliás me ajuda aq, todo mês me cobram 100 reais de um tal título de capitalização da minha conta oq é isso? @Bradesco	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='52ec9754e3206a63', url='https://api.twitter.com/1.1/geo/id/52ec9754e3206a63.json', place_type='city', name='Porto Seguro', full_name='Porto Seguro, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-39.5762342, -16.953571], [-39.006082, -16.953571], [-39.006082, -16.342918], [-39.5762342, -16.342918]]]), attributes={})	468	313
986627679494557698	bradesco	2018-04-18 15:29:04	NêgoDrama ?	"[18/4 12:23] Magrinho: Seu nome e limpo Cubinha?
[18/4 12:24] Leandro Bellycoff ?: Por enquanto sim
[18/4 12:24] Magrinho: ?
[18/4 12:24] Leandro Bellycoff ?: Pensando em sujar com um camaro
[18/4 12:25] Magrinho: Fazer um empréstimo no banco Bradesco mais tem que pagar mane"	0	2		76	185
986627626281455618	bradesco	2018-04-18 15:28:51	Gustavo	@AllejandroVinny Bradesco sendo Bradesco.	0	0		77	88
986627417514102784	bradesco	2018-04-18 15:28:01	Brenno_	Ta osso esperar nesse Bradesco	0	0		15	96
986627401240244230	bradesco	2018-04-18 15:27:57	Ricardo Ribeiro	"E depois de descobertos não é @Bradesco ?  A vovó pratica a ""bondosa"" doação pra dizerem que são bonzinhos: https://t.co/lmobUmCRUh"	0	0		2	0
986627349075709952	bradesco	2018-04-18 15:27:45	matheus 2T ??	@vilasboas021 primeiro vms fazer aquele assalto no itaú bradesco e caixa	0	0		808	471
986627321917591553	bradesco	2018-04-18 15:27:38	Reynaldo Ferreira Jr	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	6	0		19	193
986627178690437120	bradesco	2018-04-18 15:27:04	Ricardo Ribeiro	"Praticam a SURRUPIAÇÃO descarada: https://t.co/rHZPTgXQZU

não é mesmo @Bradesco ? https://t.co/VhL9IF8icK"	0	0		2	0
986627169844629505	bradesco	2018-04-18 15:27:02	NOVA NATAL NOTICIAS	https://t.co/nVNWdlZNLZ: Banco Bradesco é condenado no RN por descontos ind... https://t.co/ueUUIYfX90	0	0		776	1743
986626767514488832	bradesco	2018-04-18 15:25:26	Uke Bear- Alle com J de Jegue	Seu cartão de debito da problema, voce pede outro. Chega o novo cartão e com o mesmo problema do anterior. Provavelmente a pessoa que esta com meu boneco de voodoo também esta com o do @Bradesco.	0	1		190	825
986626474336768000	bradesco	2018-04-18 15:24:16	Wellington Orozco ?	@Bradesco são os 2 C/POUP	0	0		2245	3371
986625674009071621	bradesco	2018-04-18 15:21:05	Lucas S.	PARABÉNS PELO ATENDIMENTO @Bradesco DEMOREI EXATOS  VINTE E SETE MINUTOS E DOZE SEGUNDOS PARA CANCELAR A BOSTA DE UM CARTÃO DE CRÉDITO QUE RECEBI INDEVIDAMENTE! ATENDIMENTO L-I-X-O ESSE DE VOCÊS. https://t.co/0tbmBNA6EP	0	0		295	200
986625550163865600	bradesco	2018-04-18 15:20:36	Gabriel Naldis	Alô @Bradesco podem me ajudar?	0	0		158	47
986625205157101569	bradesco	2018-04-18 15:19:14	Cebruthius ??	"@nikaferrer_ Então, melhorei mas meu orientador falou: VAI TOMAR UM SORO VAI BB.
Aí eu vim no centro médico hahah.
Tenho Unimed e Bradesco"	0	0		188	457
986624978908078080	bradesco	2018-04-18 15:18:20	Alana	Affff odeio bloquear a minha senha do app do Bradesco ????? fiz isso d novo	0	1		337	371
986624775161335808	bradesco	2018-04-18 15:17:31	Rodrigo Sena	@Caixa @santander_br @Bradesco @itau vcs oferecem a opção de abrir conta corrente através do app?	0	0		381	370
986624544650809344	bradesco	2018-04-18 15:16:36	Lifestyle Alagoaz	@Bradesco gostaria de avisar que não sou o Sivaldo, não o conheço e não tenho conta no Bradesco. Parem de cobrar o coitado através de mim! https://t.co/UmlznpsA2P	0	0		25	107
986622599349395456	bradesco	2018-04-18 15:08:52	lil lulinha	"quanto tempo será q eu ainda posso enrolar pra ir no bradesco pegar meu cartão da conta estudante?

era pra ter ido semana passada"	0	0		948	559
986622492163936256	bradesco	2018-04-18 15:08:27	surtada	To aqui no Bradesco	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	604	560
986621876209405953	bradesco	2018-04-18 15:06:00	Bradesco	@brunnogustavo Se preferir eu posso registrar a sua insatisfação para que a agência verifique e te dê um retorno sobre isso. Seu telefone para contato continua o mesmo? Em caso negativo, confirme por DM, por favor. https://t.co/AZr1IzXD1m	0	0		157330	4635
986621822132244481	bradesco	2018-04-18 15:05:47	Sandro(#tim betalab)	I'm at Bradesco in São Paulo, SP https://t.co/TR3d6utuF8	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	29	39
986621752523526144	bradesco	2018-04-18 15:05:31	Sandro(#tim betalab)	I'm at Bradesco - Floriano Peixoto in sao paulo, SP https://t.co/yonjIdBtiI	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	29	39
986621646546104320	bradesco	2018-04-18 15:05:05	bianca	@Bradesco Tarifa conta classic 1. Foi descontando R$5,90 normalmente nos meses anteriores, porém, eu não recebi nenhum comunicado sobre esse aumento e nem autorizei o mesmo. Não tem outra forma de resolvermos isso sem ser entrando em contato com a agência? Haja tempo e paciência pra isso	0	0		723	824
986621618960109570	bradesco	2018-04-18 15:04:59	JAPS	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	6	0		27	108
986621122723577856	bradesco	2018-04-18 15:03:00	next	@leandrovitor Oiê! Tudo bem? Os depósitos, podem ser realizados nas máquinas de autoatendimento Bradesco!	0	0		6599	1
986620770674728961	bradesco	2018-04-18 15:01:36	Bradesco	@diazzmarlon Oi, desculpe a demora :/ Em qual agência esteve e de qual serviço precisava/precisa? Se quiser, pode me mandar mais informações por DM.	0	0		157330	4635
986620767281524740	bradesco	2018-04-18 15:01:36	Karoline Engel	Lucas me atacou na rua pra perguntar onde é o Bradesco, sendo que ele ta trabalhando em cima do Bradesco. Kkkkkkkkk	0	0		181	178
986620189683912710	bradesco	2018-04-18 14:59:18	Nadja	@Bradesco Obrigada!!!	0	0		2182	108
986619826499194882	bradesco	2018-04-18 14:57:51	ray	a minha triste é que a queridinha da justiça é a bradesco e os problemas dela na minha vida só esta começando	0	0		511	121
986619733393977344	bradesco	2018-04-18 14:57:29	????????	@G_Nadja Eu sempre acesso sem problema. Mas ve com sua agencia se precisa liberar alguma coisa no app. No Bradesco eu nunca tive problema	0	1	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	1189	1575
986619688288444416	bradesco	2018-04-18 14:57:18	ray	eu te odeio @Bradesco você só traz problema pra todos que contratam com você	0	1		511	121
986619455982788608	bradesco	2018-04-18 14:56:23	Matheus Braga	@Bradesco Já resolvi, obg!	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='cf8293aa8491d479', url='https://api.twitter.com/1.1/geo/id/cf8293aa8491d479.json', place_type='city', name='Muqui', full_name='Muqui, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-41.4730071, -21.0263472], [-41.2200781, -21.0263472], [-41.2200781, -20.8396763], [-41.4730071, -20.8396763]]]), attributes={})	191	681
986619109952643072	bradesco	2018-04-18 14:55:00	Bradesco	@g_nadja Oi! Com a senha de 4 dígitos e uma chave de segurança vinculada à conta, vc consegue sim. Boa viagem! ? Estarei por aqui se precisar. ?	0	0		157330	4635
986618967275069441	bradesco	2018-04-18 14:54:26	Ailson jr	@Bradesco Estou, ainda não fui atendido	0	1		258	257
986618720469516289	bradesco	2018-04-18 14:53:28	Bradesco	@_ailsonjr Oii, está em uma de nossas agências? Conseguiu ser atendido?	0	2		157330	4635
986618114203930624	bradesco	2018-04-18 14:51:03	???; TEAR	"@Bradesco aparece algo como ""acesso bloqueado"", na primeira vez que fui cadastrar, eu tinha até conseguido, estava respondendo umas perguntas mas tinham bloqueado meu acesso, agora eu não consigo nem chegar nas perguntas mais, a mensagem logo aparece"	0	0		1527	974
986617221446340608	bradesco	2018-04-18 14:47:30	.PSD	qm vamo? https://t.co/YsEjMCyZS4	0	2		211	140
986616860811649026	bradesco	2018-04-18 14:46:04	nessinea	Hj o Bradesco tá top	0	0		23	17
986615851515301888	bradesco	2018-04-18 14:42:04	Shie	RT @rodolfo_assis: eu juro a vcs que eu não aguento mais esse comercial da cor &amp; ton no youtube, tá no mesmo nível de ódio que o bradesco n…	1	0		139	94
986615532752461824	bradesco	2018-04-18 14:40:48	lixo humano	quem quer ir comigo https://t.co/XxzIbECrpe	0	3		368	291
986615492008955904	bradesco	2018-04-18 14:40:38	Qranio	"Participe do nosso 7º TeQtalQ e fique por dentro das tendências em inovação para a Educação Corporativa. 
Saiba mais: https://t.co/RQrmp5991K

Victor Queiroz é o atual Diretor de RH do Bradesco, conhecido por sua  experiência em otimização de processos…https://t.co/soAt2zTL8z"	0	0		10773	2935
986615464066510848	bradesco	2018-04-18 14:40:31	Bradesco	@hxseokluvz Oi, qual a mensagem aparece? Vc já entrou em contato com a central de atendimento do cartão para verificar?	0	0		157330	4635
986615412271001600	bradesco	2018-04-18 14:40:19	santa geminiana	To pensando se eu realmente preciso de dinheiro pq ir andando até o Bradesco vai ser triste	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='63968ec77ab62d12', url='https://api.twitter.com/1.1/geo/id/63968ec77ab62d12.json', place_type='city', name='Blumenau', full_name='Blumenau, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-49.206993, -27.1325356], [-49.0122597, -27.1325356], [-49.0122597, -26.613085], [-49.206993, -26.613085]]]), attributes={})	580	539
986614954446016513	bradesco	2018-04-18 14:38:30	Luan Safadão ??	@Bradesco Tô esperando até hoje a agência me ligar e nada, esse banco só vai de mal a pior ?	0	0		511	363
986614778809536513	bradesco	2018-04-18 14:37:48	louren	Queria q a @ respondesse tão rápido quanto os bancos quando a gente cita eles no Twitter https://t.co/Jdxa4IX5N4	0	2	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='52ec9754e3206a63', url='https://api.twitter.com/1.1/geo/id/52ec9754e3206a63.json', place_type='city', name='Porto Seguro', full_name='Porto Seguro, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-39.5762342, -16.953571], [-39.006082, -16.953571], [-39.006082, -16.342918], [-39.5762342, -16.342918]]]), attributes={})	684	225
986614769116475394	bradesco	2018-04-18 14:37:46	Freitas Leiloeiro	Leilão de Imóveis - 23/04/2018 - 13:00hs (Banco Bradesco): https://t.co/3vKtF3Lwc7 via @YouTube	0	0		595	227
986614604863279104	bradesco	2018-04-18 14:37:06	louren	@Bradesco Tudo certo ?????	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='52ec9754e3206a63', url='https://api.twitter.com/1.1/geo/id/52ec9754e3206a63.json', place_type='city', name='Porto Seguro', full_name='Porto Seguro, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-39.5762342, -16.953571], [-39.006082, -16.953571], [-39.006082, -16.342918], [-39.5762342, -16.342918]]]), attributes={})	684	225
986614521845428226	bradesco	2018-04-18 14:36:47	Bradesco	@luuanpaz Oii, vc é correntista? Tentou adquirir o cartão em uma de nossas agências? Informaram o motivo de não conseguir aprovação?	1	1		157330	4635
986614490002329600	bradesco	2018-04-18 14:36:39	Ailson jr	Mofando aqui no Bradesco	0	1		258	257
986613990355800065	bradesco	2018-04-18 14:34:40	???; TEAR	o aplicativo de cartões do Bradesco é uma porcaria, eu baixei pra saber quanto tenho de limite e meu acesso foi bloqueado	0	0		1527	974
986613222299131905	bradesco	2018-04-18 14:31:37	Marcos Vecchio	@marcela29702306 @LFruntuoso @silvest_juliana @andreia_delaid @Cielo_br @Cieloresponde @ReclameAQUI @proconspoficial @Bradesco Pessoal obrigado pela força @ReclameAQUI e todos aqui envolvidos hoje tive contato da @Cieloresponde @Cielo_br me informando que não iram fazer nada que tenho que acatar a decisão deles diante disso solicitei o cancelamento da máquina peço não caiam nessa	0	0		269	1713
986612903687147520	bradesco	2018-04-18 14:30:21	Luis Henrique Diniz	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	6	0		266	2643
986612819968888832	bradesco	2018-04-18 14:30:01	Bradesco	@raybrasilreis Oii, o que aconteceu? Vc está tentando acessar o App?	0	0		157330	4635
986612451214090241	bradesco	2018-04-18 14:28:33	Luan Safadão ??	Tmnc nunca consigo fazer meu cartão de crédito do Bradesco essa porra de banco fdp	0	0		511	363
986611998644490241	bradesco	2018-04-18 14:26:45	dia perfeito	"todo mês eu tendo dor de cabeça com o @bradesco
qria saber se qnt mais os clientes ficam insatisfeitos, mais juros o banco ganha
pq n eh possivo"	0	0		182	99
986611566056439808	bradesco	2018-04-18 14:25:02	B?tinh? Marcas	@Bradesco Até o @habibsoficial inovando e trazendo novidades que os clientes estão a espera a tempo, e o Bradesco nada! ??? https://t.co/hDv3QKfOrH	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	518	1830
986611446527201280	bradesco	2018-04-18 14:24:33	felipe feper	"Passando também pra avisar ao pessoal de BH, que vai ter show de lançamento do disco ""Poemas para ouvir, vol. 1"" amanhã, no Teatro Bradesco.

+Info: (31) 3516-1360 https://t.co/tX3mQ7f4YN"	0	0		1577	342
986611438994280448	bradesco	2018-04-18 14:24:32	thiago / ??? o? ???l s????	Qual banco é melhor @Bradesco ou @santander_br ?	0	0		59	358
986610672996929537	bradesco	2018-04-18 14:21:29	Bradesco	@matheusfbraga Oii, bom dia, desculpe a demora :/ Consigo te ajudar ainda?	0	0		157330	4635
986610594664079366	bradesco	2018-04-18 14:21:10	Felipe Rezende	"Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78,51% das operações de crédito no fim de 2017.

Há 10 anos, esse índice correspondia a 54,68%.
 https://t.co/ywv2QZBEhT"	6	19		1502	218
986609750984052736	bradesco	2018-04-18 14:17:49	rods.txt	eu juro a vcs que eu não aguento mais esse comercial da cor &amp; ton no youtube, tá no mesmo nível de ódio que o bradesco no lollapalooza	1	2		1313	949
986609723037319168	bradesco	2018-04-18 14:17:42	RMTC Goiânia	11h18: Obras da Saneago na Avenida J-2, no Setor Mansões Paraíso, em Aparecida de Goiânia, desvia as linhas 006, 008, 010, 527, 540 e 651, no sentido Terminal Araguaia. O ponto 298, da Fundação Bradesco, está sem atendimento.	0	0		12085	143
986609680565919748	bradesco	2018-04-18 14:17:32	california infinita	@brunafederica_ muda pro santander e processa o bradesco	0	0		1144	753
986609411262177280	bradesco	2018-04-18 14:16:28	Larissa Costa	E eu que precisava ir no Itaú e fui no bradesco. Como é que não me liguei que tudo tava VERMELHO e nao LARANJA?	0	0		70	165
986609018381664256	bradesco	2018-04-18 14:14:54	Ray	Exatamente duas horas pra abrir um sistema da Bradesco rs hoje o dia tá bom ??????	0	2		494	263
986608729369055232	bradesco	2018-04-18 14:13:46	Federica	"Vocês acreditam que o Bradesco continua tirando dinheiro da minha conta? Mesmo eu já tendo ido lá, já terem estornado 4 vezes, já ter sido negado devolver outros 6 meses e minha conta ter voltado a ter sido universitária (vou até pegar outro cartão)..
AINDA ASSIM DESCONTARAM AAAA"	0	1		3662	3111
986608322630639618	bradesco	2018-04-18 14:12:09	?estefanny?	quem tem q fechar conta no Bradesco por motivos de não tenho dinheiro o que tinha tiraram para manutenção? Deus me dibre destes malas	0	1		1094	805
986608153465905152	bradesco	2018-04-18 14:11:28	Bradesco	@thaislourene Oiie, qualquer coisa, me avisa por aqui, ok? ;)	0	0		157330	4635
986607912968744960	bradesco	2018-04-18 14:10:31	Bradesco	@ft_moreira Oi, vc estava em uma de nossas agências? Se sim, qual e de qual serviço precisava?	0	0		157330	4635
986607596797939713	bradesco	2018-04-18 14:09:16	Axis by Axis.	@Bradesco Procuram um tal de Samuel, e não tem ngm com esse nome, pedi pra retirar o nome e não tomaram iniciativa	0	0		375	634
986607406707822592	bradesco	2018-04-18 14:08:30	paulinha	@grabielpinho fiz uma TED pra minha conta bradesco e na mesma hora o dinheiro caiu, to chocada kkk amei, não vou usar mais a conta poupança, vou transferir tudo pra eles, não da pra sacar mas essa rapidez na transferência compensa muito	0	0		347	914
986607282417995776	bradesco	2018-04-18 14:08:01	Bradesco	@Axiszor Oi, do que se tratam essas ligações? São para oferecer algum produto, cobrança... Pode me passar mais informações por DM, por favor?	0	0		157330	4635
986607030147403776	bradesco	2018-04-18 14:07:00	louren	gosto do Bradesco pq é rápido, espero ter sorte hoje	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='52ec9754e3206a63', url='https://api.twitter.com/1.1/geo/id/52ec9754e3206a63.json', place_type='city', name='Porto Seguro', full_name='Porto Seguro, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-39.5762342, -16.953571], [-39.006082, -16.953571], [-39.006082, -16.342918], [-39.5762342, -16.342918]]]), attributes={})	684	225
986606861511049219	bradesco	2018-04-18 14:06:20	Onda Brava	Bolsonaro diz que ‘não teria problema’ em manter chefia do BC https://t.co/kMbCWmtj8f Bolsonaro acenando para os donos do BC, leia-se Bradesco/Itaú !!	0	0		51	123
986605784002949121	bradesco	2018-04-18 14:02:03	[KNVB] (inarrável)?	"RT @pauloap: VAMOS AJUDAR A CAROLINE, que sofre com um câncer sério

CONTA: CAROLINE APARECIDA DINIZ MOSCARDINI
AGÊNCIA: 6564-1
CONTA POUPA…"	160	0		385	382
986605603060580353	bradesco	2018-04-18 14:01:20	Bradesco	@thuanyribeiro3 O que houve? Posso te ajudar?	0	1		157330	4635
986605086175612928	bradesco	2018-04-18 13:59:17	matheosu	@Bradesco 3122 Carioca, estou nela de novo tentando abrir uma conta	0	0		760	334
986604536063254528	bradesco	2018-04-18 13:57:06	Vii alves ??	Tô aqui no bradesco e daqui vou no mercado ?	0	1		609	186
986603652457656320	bradesco	2018-04-18 13:53:35	Um nenê	To passando veneno cm esse Bradesco tnc	0	0		1191	828
986603594672738310	bradesco	2018-04-18 13:53:21	Eu sou Lula	RT @zotam2: ‘Temer é insignificante, o domínio é do sistema financeiro, do Itaú, do Bradesco’, diz Requião https://t.co/wmS6SCqxAd via @jor…	61	0		219	225
986602631794749440	bradesco	2018-04-18 13:49:32	Cassia V. F.	RT @zotam2: ‘Temer é insignificante, o domínio é do sistema financeiro, do Itaú, do Bradesco’, diz Requião https://t.co/wmS6SCqxAd via @jor…	61	0		4435	2001
986602352395325441	bradesco	2018-04-18 13:48:25	DONA ENCRENCA ?	Crlh odio profundo no app do Bradesco ??	0	1		573	419
986602255771144193	bradesco	2018-04-18 13:48:02	Kaio Augusto	@julix isso que é excelência.... Parabéns, você atende mais rápido que o atendimento do Bradesco... Kkkk	0	0		187	87
986601953219276800	bradesco	2018-04-18 13:46:50	FSL Company & Financials  CN / USA	@Bradesco o melhor banco nacional ! Estaremos juntos sempre até o final ???	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	168	377
986601929001316353	bradesco	2018-04-18 13:46:44	André 'FireMaster'	@Bradesco Sim depois que vcs demoraram 3 dias pra responder, eu liguei no telefone	0	0		230	139
986600613550149632	bradesco	2018-04-18 13:41:31	Bradesco	@buckywho Oi! Ainda não há previsão para a liberação desse serviço.	0	0		157330	4635
986599536167653381	bradesco	2018-04-18 13:37:14	PauloRenatoDornelles	"Timídos avanços https://t.co/aAMWjmd45Q O mundo Católico mui vagarosamente acorda, mas não consegue clareza da própria situação
Join us at: https://t.co/jRlGo8m0DH; conta bancária: Paulo Renato Dornelles, Bradesco nº 237 AG: 0993-8 C/C: 6644-3 CPF:  135.649.780-20"	0	0		1	3
986599416353165313	bradesco	2018-04-18 13:36:45	Maria crara	@orochimana Ela é boa? Atende Bradesco? Kkkkkk	0	0		310	417
986599227953504259	bradesco	2018-04-18 13:36:00	Bradesco	@karinewaldrich Oie, desculpe a demora. Alguns serviços precisam ser liberados através da central fone fácil. Vc conseguiu concluir a solicitação?	0	0		157330	4635
986598862822526977	bradesco	2018-04-18 13:34:33	Ninguém, Zé	"Olha minha sorte mudando!
Semana passada o @Bradesco me liga pra saber se eu ia pagar uma fatura do cartão, e após eu pagar (com juros e tals) sou ""contemplado"" a pagar um Consorcio de uns R$100,00 em 60x apenas ..... #sorte #blessed #bomsenso"	0	0		6879	176
986598712486096896	bradesco	2018-04-18 13:33:57	Chico Gregório	Banco Bradesco é condenado no RN por descontos indevidos em aposentadoria de idosa https://t.co/RY0WhUd6At	0	0		2334	1880
986598593275531264	bradesco	2018-04-18 13:33:29	Bradesco	@Lucasmoraes_f Lamento pelo transtorno! Notifiquei a agência sobre a demora no atendimento.	0	0		157330	4635
986596711022948353	bradesco	2018-04-18 13:26:00	Bradesco	@andrefiremaster Oi, é possível verificar a sua senha através do Internet Banking ou no atendimento eletrônico do Fone Fácil. Vc tentou verificar por alguma dessas plataformas?	0	0		157330	4635
986596316116606976	bradesco	2018-04-18 13:24:26	next	@gabimaro Hello, Gabriela! Sim, o next é powered by Bradesco! ;)	0	0		6599	1
986595705300176896	bradesco	2018-04-18 13:22:00	Bradesco	@wtfsbianca Oie, como está descrita essa cobrança? Vc já entrou em contato com a sua agência para verificar o motivo do aumento? Foi descontando normalmente no mês anterior?	0	0		157330	4635
986595624333336581	bradesco	2018-04-18 13:21:41	? ? ? ?	RT @BlogdoBG: Banco Bradesco é condenado no RN por descontos indevidos em aposentadoria de idosa https://t.co/xAuHWwDh7l	1	0		413	708
986595618964561920	bradesco	2018-04-18 13:21:40	?? Thiago	@nubank acho que conheço essa font que o bradesco usou... https://t.co/FqzegXBOuL	0	0		346	633
