	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986652502312603648	nubank	2018-04-18 17:07:42	beatriz	"@_jessf meu deus isso eh uma MERDA
o meu nem foi pro serasa, só atrasei uma conta e demorei 1 ano pra conseguir um cartão de crédito por causa disso 
nubank já me recusou 17 vezes por causa disso"	0	0		1671	471
986652372305924096	nubank	2018-04-18 17:07:11	Eduardo Avallone	@nubank Eu entendo que por aqui nada possa ser feito, mas a mesma coisa vem quando entro em contato com o atendimento ao cliente, para uma empresa que se apresenta como moderna e querendo inovar, uma analise simples sobre gastos e pagamento ja mostrariam a incompatibilidade do limite.	0	0		100	436
986652360247336961	nubank	2018-04-18 17:07:08	Mari Queiroz	Pedi mas me negaram  #chateada https://t.co/a9WcXSuGfr	0	7		635	329
986652193502760960	nubank	2018-04-18 17:06:28	Deco	O atendimento via telefone do @nubank é foda, nunca tive um atendimento tão primoroso quanto esse! Parabéns!	0	1		255	233
986651460648783872	nubank	2018-04-18 17:03:33	Cristiano Oliveira	Nubank aposta em biometria facial para combater tentativas de fraudes https://t.co/vw5OMQeSBK	0	0		443	1143
986651450666348544	nubank	2018-04-18 17:03:31	Eros Leal Nascimento	@nubank to precisando de ajuda, vou mandar direct.	0	0		311	351
986651353639464960	nubank	2018-04-18 17:03:08	TDC2018	"Galera!!

Às 14h10min começa a palestra O sistema genérico de perguntas do Nubank, com Luiz Fernando Dubas
Trilha iOS

https://t.co/ALYQ76iESV

Fique ligado!!

 #TheDevConf"	0	0		7239	63
986651283531722752	nubank	2018-04-18 17:02:51	Andrei B. Pacheco	Nubank: biometria da Acesso Digital https://t.co/n7zPm6skn4	0	0		452	751
986651011812118528	nubank	2018-04-18 17:01:46	may	RT @iheartprepon: meu sonho um cartão nubank	2	0		1593	1086
986650812230393857	nubank	2018-04-18 17:00:59	Nubank	@Dg20_ Estamos trabalhando duro para liberar a NuConta o quanto antes, mas precisamos estar 100% preparados pra oferecer um serviço bacana, entende? Pode deixar que avisaremos todo mundo quando estiver disponível!	0	0		104696	7062
986650513331687424	nubank	2018-04-18 16:59:48	Pedro Netto	"@eric_bah Depende.
Já resolvi situações com a Nubank e o Spotify pelo Twitter mesmo."	0	0		142	135
986650358796701697	nubank	2018-04-18 16:59:11	André Belluci	"Adeus aNU velho, feliz aNU novo!
#sounu @nubank https://t.co/GaRMMoTrfT"	0	1	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='07d9f58a2fc81001', url='https://api.twitter.com/1.1/geo/id/07d9f58a2fc81001.json', place_type='poi', name='Residencial Village Maristela', full_name='Residencial Village Maristela', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-49.34496910580098, -20.781517723242803], [-49.34496910580098, -20.781517723242803], [-49.34496910580098, -20.781517723242803], [-49.34496910580098, -20.781517723242803]]]), attributes={})	194	803
986650256904458240	nubank	2018-04-18 16:58:46	Fellipe	@nubank e a nuconta, tem algum lugar que eu possa ver como funciona?	0	0		131	263
986649983335194625	nubank	2018-04-18 16:57:41	cyndhi	@johnnymarquess @nubank tem sim	0	0		35	209
986649974476886017	nubank	2018-04-18 16:57:39	lorrayne	meu sonho um cartão nubank	2	2		3729	979
986649923532750848	nubank	2018-04-18 16:57:27	Elinda	@darthkari Ah, e recentemente abriram cadastro pra cartão de crédito. O que é ótimo porque eu me recuso a voltar a usar o nubank e o digio (meu atual) é uma bosta completa!	0	1		582	192
986649691046727680	nubank	2018-04-18 16:56:32	(troco sigurinha da copa)™	@cyndhinaya @nubank tem nada nao	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	1228	363
986649647564427265	nubank	2018-04-18 16:56:21	uarliton	@nubank Prazo de 6 meses pra aprovar clientes, em 6 meses da pra fazer ou deixar de fazer mta coisa, assim não dá viu	0	0		35	91
986649583752269824	nubank	2018-04-18 16:56:06	cyndhi	@johnnymarquess @nubank meu nome ta sujo	0	0		35	209
986649380722790401	nubank	2018-04-18 16:55:18	(troco sigurinha da copa)™	@cyndhinaya @nubank pede ai, é facinho	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='5722ff20ba67083b', url='https://api.twitter.com/1.1/geo/id/5722ff20ba67083b.json', place_type='city', name='Brasília', full_name='Brasília, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-48.285982, -16.0524045], [-47.307264, -16.0524045], [-47.307264, -15.5001029], [-48.285982, -15.5001029]]]), attributes={})	1228	363
986648843763769344	nubank	2018-04-18 16:53:10	IDM SiRGordiN	@nubank minha mae tbm ta querendo um cartao de vcs, oque ela precisa	0	0		22	301
986648662175600640	nubank	2018-04-18 16:52:26	Paulinho	@andressaguiarr @nubank Já solicitei um monte de vezes	0	0		412	358
986648535012663298	nubank	2018-04-18 16:51:56	Dg	@nubank vou aguardar até 2050. Quem sabe lá, a Nuconta esteja finalmente, aberta para todos.	0	0		723	431
986648035445886978	nubank	2018-04-18 16:49:57	Andressa	@paulin_marra @nubank vc tem q solicitar migo...	0	1		651	415
986647984703201283	nubank	2018-04-18 16:49:45	Raianne Jacob	Chegou meu nubank ?	0	0		623	380
986647732923305987	nubank	2018-04-18 16:48:45	Nubank	@byavallone Edu, a resposta é sempre a mesma pq o processo é esse mesmo. Se quiser podemos te passar algumas dicas pela DM, mas aqui pelo atendimento realmente não temos como interferir no aumento de limite, entende?	0	0		104696	7062
986647411303989250	nubank	2018-04-18 16:47:28	Samma IT	Nubank aposta em biometria facial para combater tentativas de fraudes https://t.co/U1vAeMk7LI https://t.co/ssPxBecC3k	0	0		344	422
986647169217200128	nubank	2018-04-18 16:46:30	Nubank	@JosyaneCarvalho Imagina! Precisando é só avisar. ?	0	0		104696	7062
986646530336722944	nubank	2018-04-18 16:43:58	Nubank	@brunhaq Realmente não conseguimos aprovar todos os pedidos, mas aguarde 6 meses e tente novamente. Vamos ficar na torcida! ?	0	0		104696	7062
986646426691293185	nubank	2018-04-18 16:43:33	Nubank	@ripsouz Não fica assim, quanto mais vc usar seu roxinho melhor nosso sistema vai entender seus hábitos de consumo e poderá começar a adequar o limite, entende? Se quiser chama na DM que a gente te passa umas dicas que podem te ajudar a conseguir o aumento. (:	0	0		104696	7062
986646075296673792	nubank	2018-04-18 16:42:10	Eduardo Avallone	@nubank Msm coisa que eu ouço toda vez que falo com vcs. Não da para voces usarem a resposta padrão sempre. Eu ainda não encontrei um usuário que teve um limite tão baixo como o meu. E analise dos dados? 2 pagamentos por mes pra uso basico, compras especiais tenho que usar outro cartão.	0	1		100	436
986645858530811905	nubank	2018-04-18 16:41:18	Kari	@drihh Problema do nubank é que não dá pra fazer pagamentos né? E transferência e outras coisa tb	0	0		392	292
986645853170552832	nubank	2018-04-18 16:41:17	Seu Getúlio's Hits	RT @nubank: @mclaralucci Obrigado pelo carinho!! ? https://t.co/wN14foIEmk	1	0		154	324
986645618373341185	nubank	2018-04-18 16:40:21	andriellim	@darthkari Uso o nubank e é maravilhoso! Sempre quando tive alguma dúvida eles responderam em menos de uma hora por e-mail e não pago anuidade e nada, app com usabilidade bem boa também	0	0		226	86
986645617433772033	nubank	2018-04-18 16:40:20	Lorena Meireles	Nubank aposta em biometria facial para combater tentativas de fraudes https://t.co/xR3o6IR6px	0	0		354	769
986645467990822914	nubank	2018-04-18 16:39:45	ca	@nubank Obrigada, Nu! ?	0	1		251	194
986645362248224771	nubank	2018-04-18 16:39:20	Bruna Dias	@nubank EU QUERIA, MAS NEM VOCÊS ME ACEITAM ?	0	0		152	121
986645097470136321	nubank	2018-04-18 16:38:16	Heitor Átila	@julianastott @nubank São mesmo &lt;3	0	1		8669	37
986645090822180864	nubank	2018-04-18 16:38:15	IDG Now!	Nubank aposta em biometria facial para combater tentativas de fraudes  https://t.co/X06WjfO2cT https://t.co/6ofREoGxkG	0	7		143403	3687
986645008269922304	nubank	2018-04-18 16:37:55	Rafaela Catarino	RT @IsabelaaFreitas: nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pr…	22	0		1059	1456
986644877395091456	nubank	2018-04-18 16:37:24	Carlos Trentini	Nubank aposta em biometria facial para combater tentativas de fraudes https://t.co/qo9Z7W76Fj https://t.co/vWHKFajhPY	0	0		347	397
986644869916610560	nubank	2018-04-18 16:37:22	Taís Cristina ?	"@nalucaaa @MioDay @nubank euu
tais.cristina@live.com
obrigada."	0	0		279	625
986644824676880384	nubank	2018-04-18 16:37:11	Maicon	fui aprovado no NuBank, agora é só aguardar chegar	0	0		388	390
986644742304878593	nubank	2018-04-18 16:36:52	basiquinha	Triste pois fui recusada pela Nubank	0	0		278	53
986644727675129861	nubank	2018-04-18 16:36:48	Nubank	@carolvacch Fica tranquila que nossos especialistas vão te ajudar por lá, precisando é só avisar, ok? ?	0	2		104696	7062
986644657135374337	nubank	2018-04-18 16:36:31	Taís Cristina ?	"@ThiagoPalada @Encanis1 @nubank @uselolja euuuu
tais.cristina@live.com
obrigada."	0	1		279	625
986644524876185600	nubank	2018-04-18 16:36:00	Rio 40 Graus	Nubank aposta em biometria facial para combater tentativas de fraudes https://t.co/6Amw2g4PBI https://t.co/ZRzailMyHJ	0	0		1764	1669
986644264825352192	nubank	2018-04-18 16:34:58	Nubank	@wkndmila Dá uma olhada em nossas vagas disponíveis no https://t.co/9IdbML3wEV e vem ser Nubanker! ? https://t.co/epNZ3DUdDk	0	1		104696	7062
986643785991016448	nubank	2018-04-18 16:33:04	Beatriz Gonçalves	@IsabelaaFreitas @helleenandressa @nubank Oi Bela to amando o livro (não se apega,não )amei sua história. .sou sua fã linda bjs e muito sucesso	0	0		1	50
986643734879236098	nubank	2018-04-18 16:32:52	Nubank	@julianastott Você que é uma fofa, Ju! Sempre um prazer te atender. ? https://t.co/R1bw9aFFtr	0	1		104696	7062
986643501071896581	nubank	2018-04-18 16:31:56	Nubank	@byavallone Entendemos que pode demorar um pouco pra vc ter o limite que gostaria, mas continue usando bastante seu roxinho e pagando as faturas em dia que aos poucos nosso sistema entende seu perfil de consumo e pode começar a adequar o limite.	0	0		104696	7062
986643378833149954	nubank	2018-04-18 16:31:27	Ripsouz?	@nubank @Wllens Eu também, começou o mês e meu roxo só tem 0,70 disponível kk. Eu doido pra cancelar os cartões de grandes (limites) instituições, mas pra ficar limitadíssimo não dá. ? tenho que usar os outros e deixar o roxinho mofar. ?	0	0		246	634
986643018961883136	nubank	2018-04-18 16:30:01	Nubank	@mclaralucci Obrigado pelo carinho!! ? https://t.co/wN14foIEmk	1	2		104696	7062
986642899856224256	nubank	2018-04-18 16:29:32	ca	@nubank Já reportei. E o cartão já foi bloqueado. Espero que a compra seja ressarcida. Porque assim, estou bem assustada. Nunca havia acontecido isso comigo. Obrigada!	0	0		251	194
986642802468679680	nubank	2018-04-18 16:29:09	Juliana Stott	toda vez que eu sou atendida no app do @nubank eu tenho vontade de ficar amiga dos atendentes. sempre fofíssimos, prestativos, simpáticos e inteligentes! &lt;3	0	0		231	233
986642561417793536	nubank	2018-04-18 16:28:12	L	Oi @nubank me contrataaaaa	0	0		519	397
986642206042873857	nubank	2018-04-18 16:26:47	Dividiane Sá	@nubank A recíproca é verdadeira! https://t.co/0tmHQPwVh9	0	1		10	226
986642053349236737	nubank	2018-04-18 16:26:11	Nubank	@carolvacch Oi Ca, se vc identificou alguma compra que vc não reconhece o melhor a fazer é reportar ela pelo app e entrar em contato com nossa equipe especializada pelo chat do app. Assim vamos poder te ajudar melhor, ok?	0	1		104696	7062
986641998273830913	nubank	2018-04-18 16:25:57	lorena	quem quer convite do nubank??? ainda tenho 2	0	1		22	58
986641608836894721	nubank	2018-04-18 16:24:25	Eduardo Avallone	@nubank Como já disseram alguns, ta dificil abandonar o outro, ja que não consigo deixar o limite desse nem aceitavel. Ja fazem meses que eu pago a fatura pelo menos 2x no mes pra continuar usando o cartão e toda vez que peço aumento, negado. Meu outro cartão tem 10x o limite do NuBank.	0	0		100	436
986641322743402497	nubank	2018-04-18 16:23:16	thale	to triste alguem paga minha fatura do nubank	0	5		1614	468
986640842621440000	nubank	2018-04-18 16:21:22	ca	@IsabelaaFreitas @nubank Depois do seu tweet fui verificar meu app e tinha uma compra no 99 táxis que eu nem tenho o app saindo da minha casa, tô bem assustada. Pelo amor de Deus.	0	1		251	194
986640774610776069	nubank	2018-04-18 16:21:06	Seu Getúlio's Hits	Como pessoa que já trabalhou com atendimento ao cliente eu digo: @nubank, o atendimento de vocês foi muito rápido! https://t.co/gqrsptKLVk	0	0		154	324
986640458951643136	nubank	2018-04-18 16:19:50	Nubank	@fodavidamano Depois do fechamento? Não era pra isso acontecer, chama na DM pra gente entender melhor o que aconteceu?	0	1		104696	7062
986640346384920579	nubank	2018-04-18 16:19:24	vacilona fudida	@lorenaest @nubank ja te mandaram convite e eles negaram?	0	1		480	453
986640160354906112	nubank	2018-04-18 16:18:39	Nubank	@nicoIodi Awn, Bruno! Não se preocupa que aos poucos a gente vai crescendo juntos! ? https://t.co/mqL2Q61geY	0	0		104696	7062
986639614210437120	nubank	2018-04-18 16:16:29	brutamor	@IsabelaaFreitas @nubank processo neles	0	0		175	194
986639463559376897	nubank	2018-04-18 16:15:53	Nubank	@_marialicee Ah, a gente não consegue aprovar todos os pedidos, mas aguarde 6 meses e tente novamente. Estamos na torcida para que seu próximo pedido seja aprovado! ?	0	0		104696	7062
986639283745378305	nubank	2018-04-18 16:15:10	PagueVeloz	O blog Sucesso Empresarial publicou um artigo sobre as 3 fintechs brasileiras mais promissoras da atualidade. E adivinhem! A PagueVeloz está na lista, ao lado de Nubank e Banco Neon. Quer ler a matéria? Então acesse: https://t.co/M2wr5LPYFT https://t.co/0r1KtQ0zR9	0	0		46	1
986639136248553472	nubank	2018-04-18 16:14:35	Nubank	@DividianeS Valeu pelo carinho! Conta com a gente sempre. ?	0	1		104696	7062
986639101259649031	nubank	2018-04-18 16:14:27	Kath Souza ???	RT @IsabelaaFreitas: nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pr…	22	0		93	74
986638992492941312	nubank	2018-04-18 16:14:01	Fabio Passos	#Nubank é o 3º unicórnio ? brasileiro https://t.co/Q9auqNHZyO https://t.co/029tmqSez9	0	0		579	1157
986638717174591488	nubank	2018-04-18 16:12:55	Nubank	@monyckyyy @ketemr Dá uma olhada em nossas vagas disponíveis no https://t.co/9IdbML3wEV e vem ser Nubanker! ?	0	2		104696	7062
986638525511753729	nubank	2018-04-18 16:12:09	Nubank	@praiaebolo Se vc já se inscreveu na lista já tem prioridade, bb! ?	0	0		104696	7062
986638012594388998	nubank	2018-04-18 16:10:07	Jê Deschamps	@IsabelaaFreitas @nubank Que absurdo Bela! ? acho que eu sou uma exceção, pq o Nubank sempre foi ótimo comigo.	0	2		49	243
986637351978971136	nubank	2018-04-18 16:07:30	aline	"RT @nubank: Agora que você conhece o Nubank, dê adeus às agências e filas de bancos.
Controle seus gastos, bloqueie seu cartão e peça mais…"	22	0		3269	336
986636383212179461	nubank	2018-04-18 16:03:39	Dividiane Sá	@nubank Feliz em dar mais um passo para uma melhor vida financeira. Que nossa parceira continue crescendo! ?? Sem dúvidas, tirarei todas as dúvidas com o melhor atendimento. ???	0	0		10	226
986636313838440448	nubank	2018-04-18 16:03:22	maikeuchiha	@carlos12365478 @Bruninh42988249 @ClientesLista débito sempre passa,mais crédito é complicado,o único cartão de crédito que vc pode passar que nunca da erro é o nubank. o resto sempre pode dar algum problema,eu ja passei uma vergonha com o cartão trigg em supermercado  com compra de 700 reais.	0	0		80	686
986636106211975169	nubank	2018-04-18 16:02:33	freitas	@liegerodriguess minha caixa de entrada só tem nubank me recusando to traumatizado	0	0		1334	721
986635800338141185	nubank	2018-04-18 16:01:20	Túlio Rosa	RT @chaneldovale: Será que o @nubank vai aceitar minha solicitação? Eu sou mt boa pagadora genteee	1	0		292	339
986635221532594177	nubank	2018-04-18 15:59:02	Juraci F. Souza	Biometria facial é artifício tecnológico do Nubank para evitar fraudes https://t.co/DOqZIgcgz5 via @exame	0	0		35	33
986635198531035137	nubank	2018-04-18 15:58:56	grazoca	pessoas que foram aceitas pela nubank, qual a sensação????	0	0		281	174
986634886269333504	nubank	2018-04-18 15:57:42	Nubank	@JosyaneCarvalho O número máximo por fatura é de 15 boletos, Josiane. ?	0	0		104696	7062
986634778433806336	nubank	2018-04-18 15:57:16	Jan	Entro em pânico toda vez que recebo uma notificação do Nubank	0	0		781	389
986634704785899521	nubank	2018-04-18 15:56:59	bruno	Admito que estou apaixonado @nubank só queria ter mais golpinhos pra te usar bastante mas não vai acontecer	0	0		837	384
986633553663455233	nubank	2018-04-18 15:52:24	Marcos Paulo ????	@nubank Agora #SouNu tbm ?	0	1		101	144
986633350130659328	nubank	2018-04-18 15:51:36	amo bolo	@nubank quero prioridades pois sou um bebê lindo	0	1		670	354
986633278521270272	nubank	2018-04-18 15:51:19	malice	@nubank não, pode falar a vdd pra mim, eu tô na lista negra de vcs né, N É POSSÍVEL 3 ANOS TENTANDO UM CARTAOZINHO ROXINHO É SÓ SER RECUSADA	0	0		708	320
986632793148088320	nubank	2018-04-18 15:49:23	Milenna	@IsabelaaFreitas @nubank Resolve isso ae @_klews	0	0		272	353
986632526717472768	nubank	2018-04-18 15:48:19	Nubank	@_marialicee Mas o que aconteceu, Maria Alice? Aqui nós somos só amor! ?	0	0		104696	7062
986632220780744705	nubank	2018-04-18 15:47:06	Josiane Carvalho	Alguém sabe me dizer até quantos boletos eu posso gerar no @nubank ?	0	0		2973	2502
986632104510414848	nubank	2018-04-18 15:46:39	Thiago Pezão	@santander_br Pois é, o @nubank é isento de tarifas sem precisar fazer compras.	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='46bda2f68abcc7d2', url='https://api.twitter.com/1.1/geo/id/46bda2f68abcc7d2.json', place_type='city', name='Contagem', full_name='Contagem, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-44.162658, -19.983614], [-44.005055, -19.983614], [-44.005055, -19.7987236], [-44.162658, -19.7987236]]]), attributes={})	84	63
986632095236788224	nubank	2018-04-18 15:46:36	Nubank	@DividianeS Boooa! É isso aí! Agora vc não paga nada para transferir dinheiro entre clientes Nu e nem para fazer transferências via TED para outros bancos. Tudo isso sem tarifa de manutenção ou outras tarifas escondidas! ?  Qualquer coisa fica à vontade pra falar com a gente!...	0	1		104696	7062
986632010318995456	nubank	2018-04-18 15:46:16	Renan Pellegrini	@walker_wotm Cara, quando você sacar o dinheiro da sua conta, gera um boleto dentro da conta nubank no mesmo valor e PAGA com esse dinheiro, não precisa passar pela conta do seu pai	0	0		20	98
986631652242853890	nubank	2018-04-18 15:44:51	Nubank	@Finazzy Qualquer coisa fica à vontade pra falar com a gente! ?	0	0		104696	7062
986631615483965440	nubank	2018-04-18 15:44:42	Lois Lene ?	@mathlima_o @nubank ? Que lindo ?	0	0		191	191
986631611281235969	nubank	2018-04-18 15:44:41	malice	eu só queria saber pq a @nubank me odeia tanto	0	0		708	320
986631241888919553	nubank	2018-04-18 15:43:13	Dividiane Sá	Que comecem os benefícios! Alegria em ativar minha nuconta. Obrigada, roxinho @nubank https://t.co/p5ESmabx6y	0	0		10	226
986631163837022208	nubank	2018-04-18 15:42:54	Marco Novanta	"RT @nubank: Agora que você conhece o Nubank, dê adeus às agências e filas de bancos.
Controle seus gastos, bloqueie seu cartão e peça mais…"	22	0		9663	7603
986630863239696384	nubank	2018-04-18 15:41:43	Nubank	@bicalho1908 Quando você pede um convite, nós te enviamos um email avisamos que estamos analisando seus dados, e depois outro, indicando em qual grupo seu perfil se encaixou na nossa análise. Se vc não recebeu nenhum email nosso desde a aplicação, chama a gente por DM. ?	0	0		104696	7062
986630504588902400	nubank	2018-04-18 15:40:17	Ingrid Azulay	RT @IsabelaaFreitas: nunca façam um @nubank na vida de vocês. estou pagando fatura de alguém que clonou meu cartão desde OUTUBRO pedindo pr…	22	0		87	82
986630000358064129	nubank	2018-04-18 15:38:17	jair rodrigo	Gostei de um vídeo @YouTube https://t.co/SYVfco8fWwão NuBank e NuConta | Minha opinião após meses de usos	0	0		461	588
986629718152708101	nubank	2018-04-18 15:37:10	Nubank	@Finazzy Obrigado pelo feedback, Bruno! É muito importante termos esse retorno! Qualquer coisa fica à vontade pra falar com a gente! ?	0	0		104696	7062
986629600582225920	nubank	2018-04-18 15:36:42	jéssi	@IsabelaaFreitas @nubank eu felizona com o meu, comecei a me preocupar....	0	6		125	106
986628895935029250	nubank	2018-04-18 15:33:54	Nubank	@Finazzy Com o app atualizado, assim que sua compra for processada, aparecerá no detalhe da transação a opção de antecipar parcelas, Bruno. Fizemos um vídeo bem legal para explicar esse passo-a-passo também, já conferiu?  https://t.co/RpCBBQfo6u ?	0	0		104696	7062
986628355314372608	nubank	2018-04-18 15:31:45	Monycky	@ketemr @nubank eu quero, me levaa	0	1		25	59
986628271377969158	nubank	2018-04-18 15:31:25	Ana ??	@nubank Dai pedi o Nubank mas acho q não fui aceita ainda por conta dessa confusão ??????????	0	0		1150	819
986628191405137921	nubank	2018-04-18 15:31:06	Ana ??	@nubank Ah, errei o dia de pagar o cartão, aí debitou direto no cheque especial, eu não sabia, correu 2 meses, e to regularizar minha situação até hj! Já foram quase 500 reais só em Abril e ainda devo eles!! Isso pq eles automatizam o q querem (debito automático) mas custa avisar (?!)	0	0		1150	819
986628187072421888	nubank	2018-04-18 15:31:05	Bruno Ribeiro	@nubank agentamento de pagamento e débito automático na nuconta seria TOP hein	0	0		41	116
986627702642872320	nubank	2018-04-18 15:29:09	Moosh Massacre	@mpf_marcos @nubank Impossível não amar! haha ?	0	2		207	193
986627577317089281	nubank	2018-04-18 15:28:39	Bruno Ribeiro	@nubank @nseiteste Nossa como que faz isso ?	0	0		41	116
986627517674082309	nubank	2018-04-18 15:28:25	carol ?	RT @EmanuelaTracz: Não aguento mais ser recusada no nubank	5	0		3788	1355
986627387868762112	nubank	2018-04-18 15:27:54	luh	@_gabrielmoraeso pois é, so que esse nubank n tem anuidade	0	0		553	296
986627207027097601	nubank	2018-04-18 15:27:11	Nubank	@venturamototaxi Nós agradecemos seu interesse em nosso roxinho, Carlos. No entanto, a gente não consegue mesmo aprovar todos os pedidos que recebemos. Se vc já tentou e não conseguiu, o ideal é aguardar o prazo falado no email. Falamos mais sobre a análise no ...	0	0		104696	7062
986627131735183360	nubank	2018-04-18 15:26:53	Nubank	@Rodolf0liveira Se vc já tentou e não conseguiu, o ideal é aguardar o prazo falado no email. Falamos mais sobre a análise no https://t.co/6MKCC5uyUA ?	0	0		104696	7062
986626989497954306	nubank	2018-04-18 15:26:19	Nubank	@bicalho1908 Podemos te ajudar em algo, Ana?	0	0		104696	7062
986626790251814912	nubank	2018-04-18 15:25:32	Nubank	@Finazzy É só chamar aqui na DM, Bruno. ? Ou se preferir, vc pode tbm nos enviar feedbacks pelo meajuda@nubank.com.br. ?	0	0		104696	7062
986626565177044993	nubank	2018-04-18 15:24:38	Carlos Henrique	@nubank Fazem dois anos que eu tô tentando dizer olá pra vcs, mas vcs me ignoram.	0	0		31	138
986626550052384768	nubank	2018-04-18 15:24:34	rod	@nubank mentira, cheio de restrições. =/	0	0		429	390
986626524697767938	nubank	2018-04-18 15:24:28	Nubank	@paulin_marra Você já fez a solicitação pelo aplicativo? Nós não temos como interferir na análise, todas as solicitações de aumento de limite são feitas exclusivamente pelo app.	0	0		104696	7062
986626390417199106	nubank	2018-04-18 15:23:56	Ana ??	Nossa eu não sei mais o que fazer com  esses juros do Banco do Brasil me salvaaaaaa @nubank	0	0		1150	819
986626329092280320	nubank	2018-04-18 15:23:42	Bruno Ribeiro	@nubank existe algum canal oficial para sugerir melhorias na Nuconta?	0	0		41	116
986626199865708544	nubank	2018-04-18 15:23:11	Taylor Swift	"@_gabrielmoraeso @luhcollet Nubank n existe nada melhor nesse mundo
Mas infelizmente é difícil mesmo conseguir k"	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='63968ec77ab62d12', url='https://api.twitter.com/1.1/geo/id/63968ec77ab62d12.json', place_type='city', name='Blumenau', full_name='Blumenau, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-49.206993, -27.1325356], [-49.0122597, -27.1325356], [-49.0122597, -26.613085], [-49.206993, -26.613085]]]), attributes={})	364	231
986626095502983170	nubank	2018-04-18 15:22:46	Nubank	@vrogeriomoraes O serviço de saques com o cartão de crédito, usando o limite de crédito pré-aprovado, pode ser realizado  em qlq caixa eletrônico ligado à rede Cirrus, da MasterCard. Geralmente, os caixas Banco24Horas são da rede Cirrus. Você pode localizá-los aqui: https://t.co/qDurw2Cfg7 ?	0	0		104696	7062
986626041514020864	nubank	2018-04-18 15:22:33	Paulo Victor	@paulin_marra @nubank Quando você pagar conta 40 dias e pede... comigo da certo kkk	0	0		34	169
986625570200080384	nubank	2018-04-18 15:20:41	Nubank	@sheerio_21 Nós agradecemos seu interesse em nosso roxinho, Will. No entanto, a gente não consegue mesmo aprovar todos os pedidos que recebemos. Se vc já tentou e não conseguiu, o ideal é aguardar o prazo falado no email. Falamos mais sobre a análise no https://t.co/6MKCC5uyUA ?	0	0		104696	7062
986625510032707584	nubank	2018-04-18 15:20:26	Paulinho	Vai fazer 1 ano que tenho cartão @nubank , sempre pago em dia e eles nunca aumentam meu limite...	0	1		412	358
986625251655213056	nubank	2018-04-18 15:19:25	oh porra	Adrianne falou q já tinha tentado pegar um nubank 4 vezes, eu falei q ela ia conseguir pq eu dava sorte pra ela, agr uma HR depois de solicitar ELA CONSEGUIU	0	7		866	412
986625142888501251	nubank	2018-04-18 15:18:59	lukas	amei demais que dá pra apagar as passagens que comprei no nubank, agora só faltam juntar os 40k pontos	0	0		306	196
986625084570914816	nubank	2018-04-18 15:18:45	Nubank	@MicaelPereira_ Não temos previsão de qnd o serviço estará disponível, Micael, mas assim que tivermos novidades avisaremos todo mundo! Fique ligado! ?	0	1		104696	7062
986625080192061440	nubank	2018-04-18 15:18:44	Vmrogerio	@nubank Como saca o dinheiro?	0	0		63	105
986624892555743238	nubank	2018-04-18 15:17:59	Dandy Warhol	Yaaay! Chegou meu novo cartão do @nubank ??? https://t.co/D5bcNVwPS7	0	1	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	98	100
