	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
986661842369081344	santander	2018-04-18 17:44:49	Mars	Que mané fazer cartão oxe. Se eu quisesse fazer um cartão de crédito dona Santander eu ia no banco. Agora ficar me ligando. Eu hein. Tô suave de dívida	0	0		20	38
986661765328130053	santander	2018-04-18 17:44:30	Santander Brasil	@rennanlacerda Rennan, como posso te ajudar?	0	0		187200	25737
986661673288241153	santander	2018-04-18 17:44:08	Hells	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		334	462
986661609346084872	santander	2018-04-18 17:43:53	Santander Responde	@alexandreodw Olá, por favor tweete @Santander_Br  e a nossa equipe estará à disposição para atendê-lo.	0	0		23696	5322
986661506862473216	santander	2018-04-18 17:43:29	Santander Brasil	@shdo Olá, em qual momento essa mensagem está sendo apresentada?	0	0		187200	25737
986661254180868096	santander	2018-04-18 17:42:28	viciada em miojo	@santander_br vou me encher de dívidas, para de me atentar	0	0		367	119
986661034919211008	santander	2018-04-18 17:41:36	¡adiós, Thai!	"RT @_Astronautaa: MAS GENTE. 
SANTANDER PATROCINA OS LAGOSTINS!! JÁ QUERO HAUHAUHAUAHAUHAUAH https://t.co/nRHG3AOVAI"	11	0		1409	884
986661000521887748	santander	2018-04-18 17:41:28	Santander Brasil	@Bibiaaaa_ Bibia, o Santander tem o cartão ? ideal para você! Consulte o link e escolha: https://t.co/VbXQE9kaw9 . E olha que legal, pelo app Way você acompanha os gastos em tempo real, mantendo assim o controle ??. Muito bom, né ?	0	0		187200	25737
986660887560892416	santander	2018-04-18 17:41:01	safada mas não burguesa	@c4lopsita ouvi dizer que o são josé passa aqui em casa e que fica perto do santander	0	0		300	402
986660492818165760	santander	2018-04-18 17:39:27	Santander Brasil	@seoklynz Lyn, ainda não tem cartão de crédito? O Santander tem o ? ideal para você! Olhe só, consulte o link e escolha: https://t.co/VbXQE9kaw9 . E pelo app Way você acompanha os gastos em tempo real, mantendo assim o controle ??.	0	0		187200	25737
986660125833334784	santander	2018-04-18 17:37:59	lil erick	@santander_br não, eu fui na agência e a gerente disse que era só cadastrar a senha de 6 dígitos pelo aplicativo. eu preciso fazer algo no caixa eletrônico?	0	0		507	384
986659893963829255	santander	2018-04-18 17:37:04	Vinicius	A propaganda do Santander só com os barracos das novelas sos	0	0		59	52
986659887861116931	santander	2018-04-18 17:37:03	Acionista.com.br	"Fato Relevante: Banco Santander
Ratings da companhia - Moody's
---&gt; Confira as principais noticias enviadas pelo setor de RI das Cias abertas, com link para o documento oficial: https://t.co/CsqgutPN4x"	0	0		18381	275
986659867233607687	santander	2018-04-18 17:36:58	Sidney P Martins	Peraí, o @Santander Brasil tá zuando né? o site do banco não abre no Chrome e no I.E.	0	0		642	1747
986659757325979648	santander	2018-04-18 17:36:32	Santander Brasil	@erickzsz Erick, você habilitou o seu ID em um caixa eletrônico ?	0	0		187200	25737
986659720646799365	santander	2018-04-18 17:36:23	martinez	q raiva desse Santander, pqp	0	0		1407	991
986659710521704448	santander	2018-04-18 17:36:20	Bruna	@santander_br Já sim, e já testei em vários computadores de vários navegadores diferentes	0	0		3229	4978
986659156496207872	santander	2018-04-18 17:34:08	AUCANI_USP	Entre 25 de abril e 3 de maio de 2018, estarão abertas as inscrições para candidaturas ao edital 841/2019 – Programa TOP Espanha Santander Universidades, para oferecimento de 04 (quatro) vagas... https://t.co/jcQdMPjQRw	0	1		2553	68
986659058013876232	santander	2018-04-18 17:33:45	laila ?	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		688	802
986658778559983619	santander	2018-04-18 17:32:38	Ezequiel	"RT @GeracaodeValor: No BR, somente 13% dos trabalhadores trabalham para o governo. O outros 87% estão ligados ao setor privado. 

Só em 201…"	121	0		7	19
986658498988642304	santander	2018-04-18 17:31:32	Jorge Adamatti	@santander_br Uma hora, internet banking, telefone, duas agências tudo isso para fazer uma única TED! Banco das Cavernas. Para que alguém paga qualquer pacote de serviço diferente do basicão se o atendimento é sempre basicão? Tô jogando dinheiro fora sendo Van Gogh esses anos tds	0	0		124	104
986658356873056256	santander	2018-04-18 17:30:58	ana ?	O banco lá do trabalho mudou e eu to odiando o @santander_br	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	172	54
986658094473134080	santander	2018-04-18 17:29:55	Santander Responde	@jorgeadamatti Olá, por favor tweete @santander_br  e a nossa equipe estará à disposição para atendê-lo.	0	0		23696	5322
986658035761385472	santander	2018-04-18 17:29:41	mari?got7	"RT @ChogiwaStore: (?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pa…"	4	0		902	474
986657787013984256	santander	2018-04-18 17:28:42	Caio	@santander_br fecharam meu protocolo sem resolver meu problema e minha conta continua no negativo, parabéns.	0	0		934	497
986657524966481921	santander	2018-04-18 17:27:39	Thais Lopes	@Santander_br recebi uma ligação muito estranha desse n, se dizendo que era do banco, confirmou data de vencimento da fatura e data de nascimento e disse que era só para deixar disponível os canais de atendimento... pode me confirmar se é verídica... fiquei preocupada https://t.co/i6PBdbrWDj	0	0		217	96
986657310050344960	santander	2018-04-18 17:26:48	Rennan Lacerda	RT @PauloOlimpio17: A mais de ano que o @bancosantander / @santander_br me enche o saco por causa de um caloteiro chamado Cláudio. Já pedi…	1	0		216	166
986657116416020480	santander	2018-04-18 17:26:02	Rennan Lacerda	@PauloOlimpio17 @bancosantander @santander_br Tu lembra o nome da cidadã que o Itaú ligava lá pra casa? Lembro que insisti muito pra pararem, mas nada. Até que comecei a zoar. Aí pararam.	0	0		216	166
986657065023262720	santander	2018-04-18 17:25:50	Santander Brasil	@10RonaldGabriel Olá, Ronald. Qual sua solicitação na agência? posso ajudar por aqui?	0	0		187200	25737
986656960589324288	santander	2018-04-18 17:25:25	Santander Brasil	@brunaacaetanoo1 Bruna, desculpe pelo ocorrido. Isso já foi resolvido ?	0	1		187200	25737
986656709367222272	santander	2018-04-18 17:24:25	Santander Brasil	@szakillmonger Bruna, limpou o cache do seu navegador? A mensagem permanece?	0	0		187200	25737
986656708687777792	santander	2018-04-18 17:24:25	Santander Brasil	@gustagasparetto Peço desculpas pela, esse não é nosso padrão de atendimento, em qual agência esteve?	0	0		187200	25737
986656605965086720	santander	2018-04-18 17:24:00	Santander Brasil	@Allansantos2_2 Irineu,você pode cadastrar a biometria em qualquer agência Santander.Você tem a senha do cartão ?Você pode desbloquear ligando na Central de Atendimento 4004-3535 (capitais ou regiões metropolitanas) ou 0800-702-3535 (demais localidades).Qualquer dúvida, me avise.	1	1		187200	25737
986656235100561408	santander	2018-04-18 17:22:32	Nós somos Humanos	@santander_br o Santander Esfera é péssimo: vide imagem: https://t.co/R0F3Ubfxsg	0	0		16852	12957
986656137025073153	santander	2018-04-18 17:22:08	Diogo Nascimento	@santander_br Estamos desde novembro enviando documentos para o seguro de vida do meu pai e semana passada recebemos um e-mail informando que o processo foi cancelado por falta de documentos, conforme minha reclamação no reclameaqui e no banco central. Podem ajudar?	0	0		95	688
986655787694075910	santander	2018-04-18 17:20:45	Santander Brasil	@estaIactites Olá, Carolinne. Você está recebendo ligações de telemarketing?	0	0		187200	25737
986655002809774086	santander	2018-04-18 17:17:38	Mariana Aguiar	@santander_br Não, na agência a gerente abre o site e fica me olhando fazer exatamente o que faço em casa e dá erro. Estou na linha agora com o atendimento e me disseram que não é possivel cadastrar a senha pelo telefone.	0	0		251	504
986654757644324865	santander	2018-04-18 17:16:40	Nós somos Humanos	@santander esfera é péssimo, péssimo. Pior serviço =(	0	0		16852	12957
986654088845844480	santander	2018-04-18 17:14:00	Santander Brasil	@_Miguell07 Miguel, peço desculpa pelo atendimento prestado na agência. Vou checar o que ocorreu, por favor, envie seus dados (CPF, e-mail, telefones e o código ou endereço completo da agência em que compareceu) via mensagem privada. Até logo.	0	0		187200	25737
986653886688710657	santander	2018-04-18 17:13:12	breezeblocks	cadê a @ pra ficar fazendo vários nada comigo no sofá do santander	0	1		753	1116
986653811266727937	santander	2018-04-18 17:12:54	Tetê	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		798	1648
986653751137193984	santander	2018-04-18 17:12:40	Bruna	"""Para utilizar essa opção é necessário contratar o produto."" @santander_br não consigo acessar a minha fatura e nem serviço algum do internet banking. de computador nenhum aparece essa frase aí entre as apas. como resolver?"	0	0		3229	4978
986653711186513920	santander	2018-04-18 17:12:30	Santander Brasil	@CrazyStatsSEP Vou verificar. Envie por DM seu CPF, telefone com DDD e e-mail.	0	0		187200	25737
986652456812797952	santander	2018-04-18 17:07:31	JohMadeira	"Santander pode ser um banco maneiro e que (quase) nunca tive problemas com eles.
Mas a organização da agencia de Alvorada é muito burra. Todos tem que passar pela atendente. Ate pra pegar senha pro caixa. Cria uma fila grande e idiota."	0	0		94	230
986652211705974784	santander	2018-04-18 17:06:33	lil erick	to desde ontem tentando cadastrar meu ID no app do @santander_br e ele diz que o sistema ta indisponível	0	0		507	384
986652202495246341	santander	2018-04-18 17:06:30	Boogie El Oleoso	@passagensaereas Santander nunca pode	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='842e394b8c586f64', url='https://api.twitter.com/1.1/geo/id/842e394b8c586f64.json', place_type='city', name='Guaratinguetá', full_name='Guaratinguetá, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-45.4401568, -23.0147855], [-45.0295905, -23.0147855], [-45.0295905, -22.611023], [-45.4401568, -22.611023]]]), attributes={})	79	245
986650797491544065	santander	2018-04-18 17:00:55	Dória	Fiquei meia hora pra conseguir imprimir um boleto no site do Santander, o site dando erro naquela caixa de diálogo com letras. RANÇO	0	1		918	801
986649556401221632	santander	2018-04-18 16:55:59	Gleici Campeã	Obg @santander_br por ter resolvido meu problema no prazo combinado.	0	1		204	200
986649361630232578	santander	2018-04-18 16:55:13	Chogiwa Store	"(?) BTS - LOVE YOURSELF TEAR
• Aleatório/escolha
• Frete de 15-45 dias úteis ou 30-90 dias úteis
• Lançamento: 18/05
• Pagamento por depósito/transferência: caixa, itaú, sicoob, banco do brasil, bradesco, santander ou paypal
• Orçamentos pela DM válido por 3 dias corridos https://t.co/471palKcmZ"	4	8		2918	91
986649307448258561	santander	2018-04-18 16:55:00	Santander Brasil	@mariaguiar Mariana, não conseguiu trocar a senha do Internet Banking pela agência? Poderá trocá-la através da Central de Atendimento 4004 3535 (Capitais) ou 0800 702 3535 (Demais Localidades). Qualquer dúvida, fale comigo.	0	0		187200	25737
986649055047581696	santander	2018-04-18 16:54:00	IG: paulofonseca	@passagensaereas Dessa vez é qualquer cartão? Antes não podia do Santander...	0	0		808	409
986647627432423424	santander	2018-04-18 16:48:20	? myself ?	"RT @1Exagerado: valorize
quem
deixa
de
dormir
pra
ficar
conversando
a
madrugada
toda
com
vc"	35	0		26	59
986647357273137152	santander	2018-04-18 16:47:15	Flavio Rocha	Evento com os presidenciáveis promovido pelo Banco SANTANDER agora há pouco. https://t.co/rvGRdbnRED	0	22		23797	599
986647258119667713	santander	2018-04-18 16:46:52	Crazy Stats SEP	@santander_br Mas não resolveu https://t.co/Pa6RjWgMaL	0	0		2999	2107
986647257599627264	santander	2018-04-18 16:46:51	? myself ?	"RT @injuizado: eu to super de boa ai penso em certas coisas e já fecho a cara e ninguém entende nada 
nem eu"	3151	0		26	59
986647229317435393	santander	2018-04-18 16:46:45	Miguel	@santander_br é uma piada, vc liga pra pagar uma conta e você não pode pagar, aí vc vai no banco e demora 1 hora pra chegar a sua vez, e uma pessoa fura fila, vc reclama e a atendente termina de atender quem furou a fila e quando chega sua vez ela vira e fala que vai almoçar kkk	0	0		335	74
986647184673312770	santander	2018-04-18 16:46:34	Crazy Stats SEP	@santander_br Limpei a cache do Safari. https://t.co/NRUetnqugn	0	0		2999	2107
986646950379442177	santander	2018-04-18 16:45:38	? myself ?	To felizona	0	1		26	59
986646843013718018	santander	2018-04-18 16:45:13	? myself ?	Crl mano,  a minha namorada é muito loucaaa	0	2		26	59
986646733814992896	santander	2018-04-18 16:44:47	???  Ronald Gabriel  ???	"Pior atendimento até o momento!
Ficamos quase 2 horas esperando pra ser atendido e sai do local mais de 17hs. Fora a burocracia, e não ter solucionado meu problema.
#nãorecomendo #Santander #pioratendimento #faltaderespeito https://t.co/9hlEeUFR04"	0	0		148	1550
986646662629220352	santander	2018-04-18 16:44:30	Santander Brasil	@erickaren_ Karen, te respondi por mensagem DM. ;)	0	0		187200	25737
986646602176712704	santander	2018-04-18 16:44:15	$ant ?	Já roubei  a caixa, agora vem Santander!!! #LaCasaDePapel3	0	0		416	341
986646291353567232	santander	2018-04-18 16:43:01	? myself ?	"RT @maconhudo: qnd alguem fala ""postei e sai correndo"" olha oq eu penso: https://t.co/15ZlexkWHX"	955	0		26	59
986645162154749952	santander	2018-04-18 16:38:32	Santander Brasil	@PauloOlimpio17 Paulo, vou te ajudar. Por favor, envie seus dados (CPF, e-mail e telefones com DDD em que recebe as ligações indesejadas) via mensagem DM. Até logo.	0	0		187200	25737
986644552332267522	santander	2018-04-18 16:36:06	Mariana Aguiar	@santander_br Acabei de trocar a senha do cartão e continuo sem conseguir trocar a senha do internet banking. NÃO SEI MAIS O QUE FAZER.	0	0		251	504
986644318097207297	santander	2018-04-18 16:35:11	tania aparecida da t	@santander_br Vocês estão de brincadeira o projeto e sério já falei se não tiverem retorno vamos pagar e um congresso educacional de oportunidade e empreendorismo e para trabalhar	0	0		91	328
986643808006918146	santander	2018-04-18 16:33:09	tania aparecida da t	@santander_br E hoje precisamos ir para Curitiba hoje são 10horas até lá precisamos de um carro e dinheiro para o combustível  para o projeto https://t.co/BmriLFs840	0	0		91	328
986643570496073729	santander	2018-04-18 16:32:12	que	@santander_br Já enviei so falta vcs me responderem ne	0	0		62	176
986643519442968580	santander	2018-04-18 16:32:00	Santander Brasil	@raisamurta Raenza, acesse as seguintes opções: Conta correte &gt; Informes e consultas &gt; Informes de Rendimento 2018. ?	0	1		187200	25737
986643354921373697	santander	2018-04-18 16:31:21	Raenza	@santander_br já achei. obrigada :)	0	0		1036	111
986643046367481856	santander	2018-04-18 16:30:07	Paulo Olimpio	A mais de ano que o @bancosantander / @santander_br me enche o saco por causa de um caloteiro chamado Cláudio. Já pedi para pararem de ligar e de enviar mensagem, mas parece que querem mesmo me dar dinheiro.	1	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='f207b85be9f1513e', url='https://api.twitter.com/1.1/geo/id/f207b85be9f1513e.json', place_type='city', name='Recife', full_name='Recife, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-35.019805, -8.157554], [-34.858893, -8.157554], [-34.858893, -7.929652], [-35.019805, -7.929652]]]), attributes={})	1021	234
986643018248671232	santander	2018-04-18 16:30:01	UnP Oficial	O seu desempenho acadêmico pode te levar para uma experiência internacional incrível! Saiba como se candidatar as bolsas do Programa Santander: https://t.co/RPeyHuRsM3	0	0		8449	205
986642513673977857	santander	2018-04-18 16:28:00	Santander Brasil	@erickaren_ Karen, por favor, me dê mais detalhes da situação por mensagem DM.	0	0		187200	25737
986641910214340609	santander	2018-04-18 16:25:36	insta: gohisilva30	@soueuloira Era pra mim ir aí, mas vim aqui na de Madureira pq tem um Santander do lado kkkkk aí já faço tudo de uma vez	0	0		6986	464
986640465062703104	santander	2018-04-18 16:19:52	Duda Andrade	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		377	1038
986640400969498626	santander	2018-04-18 16:19:37	Raenza	@santander_br Vou aproveitar que vcs estão online e pedir o caminho pra baixar o informe de rendimentos do IR de 2018. To mexendo aqui no site, mas só achei o de 2017	0	0		1036	111
986639855873609728	santander	2018-04-18 16:17:27	que	FUI FAZER UMA COMPRA PRA EMPRESA E FUI NEGADA PQ ALEGOU Q MEU NOME TA SUJO NO SANTANDER MAS EU TO COM TUDO PAGO EM DIA @santander_br VC TEM MEU RANÇO	0	1		62	176
986639818724708353	santander	2018-04-18 16:17:18	Nicnic	Eu consegui perder meu ônibus hj pq me distraí lendo um anúncio do Santander, no ponto de ônibus. Ô lerdeza	0	0		184	173
986639241177427968	santander	2018-04-18 16:15:00	Santander Brasil	"@CrazyStatsSEP Boa tarde. Por favor, apague o cache do navegador e tente fazer o procedimento novamente.
Se o seu celular tiver mais de um navegador também pedimos que faça o procedimento usando um navegador diferente. Se persistir fale com a gente de novo."	0	0		187200	25737
986638208153931777	santander	2018-04-18 16:10:54	Santander Brasil	@leticiaelucas53 Leticia ?, não fale assim! Você já foi atendida ? Em qual agência você está ?	0	0		187200	25737
986636892224524292	santander	2018-04-18 16:05:40	??	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		8653	7238
986636572450803712	santander	2018-04-18 16:04:24	Crazy Stats SEP	@santander_br boa tarde, o aplicativo esta com erro, como se não estivesse habilitado. Fiz o pagamento pelo internet banking , mas não consigo ler o QR cose.	0	0		2999	2107
986636209920380930	santander	2018-04-18 16:02:57	gust	"Na verdade a razão pela qual estou aqui é pra nunca mais vir. Tô fazendo a não tão famosa PORTABILIDADE BANCÁRIA. O dinheiro cai no Santander mas eles transferem (sem custos) na conta do banco que eu quiser e for o titular.
Santander, não gosto de você."	0	0		365	372
986635842117685248	santander	2018-04-18 16:01:30	Santander Brasil	@gaolvr Gabriela, você recebeu alguma ligação ou e-mail? Referente ao que? Posso te ajudar por aqui?	0	0		187200	25737
986635842008600577	santander	2018-04-18 16:01:30	Santander Brasil	@raisamurta Raenza, pode confiar. Esse é o link do nosso site. Qualquer dúvida, é só chamar. ?	0	1		187200	25737
986635718435975170	santander	2018-04-18 16:01:00	Santander Brasil	@thiagolcma Thiago, além disso, o cartão Free possui outros benefícios, como desconto em compras e muito mais. Você pode verificar por aqui https://t.co/nIxpMooZi5. ?	0	0		187200	25737
986635567323545602	santander	2018-04-18 16:00:24	gust	"O banco Santander é oficialmente o pior dos privados. Peguei a senha e tinha 3 pessoas na frente. Um atendente. Geralmente não demoraria. Geralmente. Já são 40 minutos aqui e ainda tem 2 senhas na minha frente. 
Atendimento devagar e despreparo.
Registro aqui minha insatisfação;*"	0	0		365	372
986634322793893889	santander	2018-04-18 15:55:27	Santander Brasil	@_gabrielmoraeso Temos os melhores clientes! ? Gabriel, sempre que precisar, estou por aqui.	0	0		187200	25737
986633960758398978	santander	2018-04-18 15:54:01	Carlos Aboim	RT @VoltaPortugal: Final inédito em Fafe vai coroar vencedor da 80ª Volta a Portugal Santander. “Sala de Visitas do Minho” estreia-se como…	4	0		95	89
986632104510414848	santander	2018-04-18 15:46:39	Thiago Pezão	@santander_br Pois é, o @nubank é isento de tarifas sem precisar fazer compras.	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='46bda2f68abcc7d2', url='https://api.twitter.com/1.1/geo/id/46bda2f68abcc7d2.json', place_type='city', name='Contagem', full_name='Contagem, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-44.162658, -19.983614], [-44.005055, -19.983614], [-44.005055, -19.7987236], [-44.162658, -19.7987236]]]), attributes={})	84	63
986631613361590272	santander	2018-04-18 15:44:42	Irineu Safadão ??	Horário de almoço desses arrombados do Santander é 1 hora da tarde fui lá 12:40 não tinha mais ngm só vou conseguir cadastrar biometria e desbloquear meu cartão sexta agora ?	1	1		1017	782
986630578442330113	santander	2018-04-18 15:40:35	arboleda	RT @spotifybea: olha a Samantha no comercial da Santander com a globo https://t.co/5ah9aVbBun	124	0		722	158
986630349538160640	santander	2018-04-18 15:39:40	Bruna	To com um ranço daquela mulher do Santander que colocou meu nome erradooo	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='91642dc58bca5c5e', url='https://api.twitter.com/1.1/geo/id/91642dc58bca5c5e.json', place_type='city', name='Macaé', full_name='Macaé, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-42.266219, -22.439321], [-41.689262, -22.439321], [-41.689262, -22.12519], [-42.266219, -22.12519]]]), attributes={})	163	189
986630337194229760	santander	2018-04-18 15:39:37	Santander Brasil	@realityzeiro Olá, Vinny. Vou verificar, poderia enviar um print do erro além de seu CPF, telefone com DDD e e-mail por DM?	0	0		187200	25737
986629820741283845	santander	2018-04-18 15:37:34	Santander Brasil	@_digaosena Rodrigo, adoramos praticidade ?. É simples, olha só! Acesse o link: https://t.co/zL6cWpIcG1 diretamente do seu celular, clique em abrir a conta e preencha todos os dados. Envie pelo próprio celular todos os documentos necessários para analise. ?	0	0		187200	25737
986628671166472194	santander	2018-04-18 15:33:00	Santander Brasil	@fe_penna Vou verificar para você, Fernanda. Me informe por favor seu CPF, telefone com DDD e e-mail por DM.	0	0		187200	25737
986628628778831877	santander	2018-04-18 15:32:50	Raenza	@santander_br Então, gente. O problema é justamente que o site do Santander redireciona pra esse site quando tento fazer o login. Não tenho como tirar print agora. Só queria saber se posso confiar no redirecionamento ou não	0	0		1036	111
986628537779138560	santander	2018-04-18 15:32:28	Santander Brasil	@r_souza01 Rodrigão, é possível verificar a possibilidade de aumento do limite de crédito pelo aplicativo Santander Way, pela Central de Atendimento ? 4004 3535 / 0800 702 3535, ou conversando com seu gerente. Caso não haja margem, verifique a atualização de seus dados.	0	0		187200	25737
986627642412675072	santander	2018-04-18 15:28:55	Santander Brasil	@raisamurta Raenza, não foi possível acessar esse link. Orientamos que você altere o navegador e limpe o cache. Em seguida acesse o site: https://t.co/W536xDdivS. ?	0	0		187200	25737
986627316934692864	santander	2018-04-18 15:27:37	Amarildo Brene	@UOLNoticias @Santander é a melhor opção.	0	0		8	23
986627162097713154	santander	2018-04-18 15:27:00	Santander Brasil	"@TequiLalala21 Me desculpe pelos e-mails Mariana ? Só queria te dizer que a UFRJ tem parceria com a bolsa ""Ibero-Americanas"" e as inscrições estão abertas! ?? Corra para o site https://t.co/wujtpQYRWZ e confira mais detalhes."	0	1		187200	25737
986626879338708993	santander	2018-04-18 15:25:53	Willian Ávila	Aqui estou eu no Santander ?	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='6149b85ac3356372', url='https://api.twitter.com/1.1/geo/id/6149b85ac3356372.json', place_type='city', name='Viamão', full_name='Viamão, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-51.1203451, -30.4411324], [-50.616208, -30.4411324], [-50.616208, -29.966104], [-51.1203451, -29.966104]]]), attributes={})	169	169
986626373711204353	santander	2018-04-18 15:23:52	Dg ?	@santander_br Mandei novamente	0	0		69	107
986626316601561089	santander	2018-04-18 15:23:39	Santander Brasil	@laerciobotega Laércio, você pode me informar os detalhes por DM para te ajudar por aqui.	0	0		187200	25737
986626091698872321	santander	2018-04-18 15:22:45	Fernanda Penna	@santander_br já até desinstalei e instalei de novo, não funciona.	0	0		38	64
986626055086714881	santander	2018-04-18 15:22:36	vínny ?	Me ajuda @santander_Br, não consigo entrar no aplicativo da o erro 74813..	0	0		2183	275
986625599132270592	santander	2018-04-18 15:20:48	Normalista?	Daqui do banco ainda desde 10:40, Já passei a não gostar do Santander por conta disso?	0	1		267	121
986625278121250819	santander	2018-04-18 15:19:31	Santander Brasil	@Dioguinhoosilva Não recebi, pode me enviar, novamente ?	0	0		187200	25737
986624775161335808	santander	2018-04-18 15:17:31	Rodrigo Sena	@Caixa @santander_br @Bradesco @itau vcs oferecem a opção de abrir conta corrente através do app?	0	0		381	370
986624309274857472	santander	2018-04-18 15:15:40	Santander Brasil	@thiagolcma Entendi, Thiago. O cartão Free é um dos únicos que possibilita a isenção de anuidade mediante compras parceladas ou à vista, que somem um valor mínimo de R$ 100,00 em cada fatura. Se precisar de algo, pode me chamar por aqui!	0	0		187200	25737
986623939446272001	santander	2018-04-18 15:14:12	Seven List	O musical A Pequena Sereia, um clássico da Disney, está em cartaz no Teatro Santander, em São Paulo. E é claro que nós listamos 7 motivos para você assistir ao musical. https://t.co/j2L2oRrCwo #musicaltheatre #disneyprincess https://t.co/HbZtP7G9SF	0	1		34	90
986623780880560128	santander	2018-04-18 15:13:34	Santander Brasil	@bru_it Leva sim, Bruna! ?? Com certeza seus bebês terão os melhores cuidados ??	0	1		187200	25737
986623767798575104	santander	2018-04-18 15:13:31	Alfredo Rocha	No banco Santander pagando a última parcela do financiamento da minha lata velha	0	0		0	0
986623668976603137	santander	2018-04-18 15:13:07	Santander Brasil	@gabinterrupted Gabriela, você pode alterar os dados cadastrados com a área de relações internacionais de sua universidade.	0	0		187200	25737
986622719642013697	santander	2018-04-18 15:09:21	gabriela	To me sentindo muito má pois passei um número errado e um e-mail que não uso só pra ganhar pipoca do Santander	0	0		129	195
986621769200164864	santander	2018-04-18 15:05:34	PROCON-PR	@reynegton @santander_br Boa tarde, @reynegton! Você pode realizar o bloqueio de recebimento de ligações de telemarketing acessando este link: https://t.co/V5KO1KQr2B, caso tenha interesse.	0	0		2265	234
986621627134808065	santander	2018-04-18 15:05:01	Verena	Eu chego na sala maycon olha p minha cara e já fala: safada, boy do Santander né kkkkkkkkkkkkkkkkkk	0	1		506	961
986621452286943233	santander	2018-04-18 15:04:19	Ramon Silva de Matos	RT @g1economia: Fundo do Santander investe na Creditas, fintech de empréstimo com garantia https://t.co/5mg1MDXniK	1	0		2249	1917
986620523596705793	santander	2018-04-18 15:00:38	Santander Brasil	@thiagogarcia10 Thiago, desculpe o transtorno. Envie os demais dados por DM. Vou averiguar o caso.	0	0		187200	25737
986620195522400256	santander	2018-04-18 14:59:19	Rodrigão	O banco santoandré (@santander_br ) me liga pra oferecer um seguro que custa DEZ FUCKING POR CENTO do limite do meu cartão de crédito, mas aumentar o limite do cartão, nada né?	0	0		150	558
986619909101838336	santander	2018-04-18 14:58:11	Thiago Pezão	@santander_br Anuidade cobrada se não tiver 100$ d gasto. Não estou podendo gastar	0	0	Place(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, id='46bda2f68abcc7d2', url='https://api.twitter.com/1.1/geo/id/46bda2f68abcc7d2.json', place_type='city', name='Contagem', full_name='Contagem, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8D46A0>, type='Polygon', coordinates=[[[-44.162658, -19.983614], [-44.005055, -19.983614], [-44.005055, -19.7987236], [-44.162658, -19.7987236]]]), attributes={})	84	63
