	Unnamed: 0	query	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos	tag	citados	n_citados
27017	986630085410217984	itau	2018-04-18 15:38:37	Felipe	@gustavoscabello @itau Entoa arrasou	0.0	1.0		7472.0	507.0	itau	gustavoscabello itau	2
27018	986629895387336705	itau	2018-04-18 15:37:52	ADA IT Solutions	Itaú Unibanco - Convite Teleconferência: SÃO PAULO, 18 de abril de 2018 /PRNewswire/ -- O… https://t.co/INmEAlEssO	0.0	0.0		3340.0	3394.0	itau		0
27019	986629852827709440	itau	2018-04-18 15:37:42	#DouglasViveEmMim?	Aí só o Anderson mesmo pra fazer eu vim aqui em bangu só pra depositar um dinheiro, encarar esse Banco do Itaú ??	0.0	2.0		2614.0	434.0	itau		0
27020	986629850650873857	itau	2018-04-18 15:37:41	Marcos Paulo	@governodobrasil @ReceitaFederal Já cobraram a dívida do Itaú!?	0.0	0.0		226.0	360.0	itau	governodobrasil receitafederal	2
27021	986629732807651329	itau	2018-04-18 15:37:13	Felipe	@gustavoscabello @itau Ele não vi ver pq teu perfil é trancado kkkk	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='81184bffde6b6099', url='https://api.twitter.com/1.1/geo/id/81184bffde6b6099.json', place_type='city', name='Caruaru', full_name='Caruaru, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-36.1793394, -8.394674], [-35.850949, -8.394674], [-35.850949, -7.9751788], [-36.1793394, -7.9751788]]]), attributes={})	7472.0	507.0	itau	gustavoscabello itau	2
27022	986629679389036544	itau	2018-04-18 15:37:00	VAGAS.com.br	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Porto Alegre/RS - https://t.co/hcEh4u0jOd	0.0	0.0		18839.0	40.0	itau		0
27024	986629426912907265	itau	2018-04-18 15:36:00	La Casa  de Borell	@tfm1985 @ThiagoStchu @TheInterceptBr É a mesma coisa de vc estar no banco coxa Itaú a polícia chegar e levar td mundo, inclusive vc..... Parabéns aos autores da prisão.  Entendi.	0.0	1.0		206.0	739.0	itau	tfm1985 thiagostchu theinterceptbr	3
27027	986629230904664065	itau	2018-04-18 15:35:13	Meu Vidigal	RT @F_Derezende: Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78…	6.0	0.0		57.0	382.0	itau	f_derezende	1
27028	986629192308572160	itau	2018-04-18 15:35:04	mara sallai	@itau estamos quites! Estorno feito na cc. Serviço cancelado e cobrança idem. O justo e honesto!	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='a409256339a7c6a1', url='https://api.twitter.com/1.1/geo/id/a409256339a7c6a1.json', place_type='city', name='Redwood City', full_name='Redwood City, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-122.28853, 37.443954], [-122.177339, 37.443954], [-122.177339, 37.550633], [-122.28853, 37.550633]]]), attributes={})	159.0	475.0	itau	itau	1
27030	986628911462256640	itau	2018-04-18 15:33:57	Vagas p/ Deficientes	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Porto Alegre/RS - https://t.co/XAQ6d1TKwg	0.0	0.0		3918.0	25.0	itau		0
27034	986628598038712320	itau	2018-04-18 15:32:43	raye	@itau oi vocês poderiam seguir minha amiga @Jozyanc pra ela seguir de volta e conversar com vocês por DM???? dias atrás ela foi suspensa e algumas ações foram limitadas. Ela precisa muito falar com vocês, mas vocês precisam seguir ela pra que ela possa seguir de volta?	0.0	0.0		28485.0	1846.0	itau	itau jozyanc	2
27039	986628041014169601	itau	2018-04-18 15:30:30	Vagas Empregos DF	Vagas p/ ATENDENTE COMERCIAL - BRASILIA - Itaú Unibanco - Brasília/DF - https://t.co/i7aH2UTjaO	0.0	0.0		9849.0	40.0	itau		0
27041	986627783106420738	itau	2018-04-18 15:29:28	Hamster Cruel	"@itau Nessa copa não vai ter a musiquinha ""mostra tua força Brasil""????"	0.0	0.0		754.0	1235.0	itau	itau	1
27044	986627614818406400	itau	2018-04-18 15:28:48	VAGAS.com.br	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - RS - https://t.co/1dfBqge3PN	0.0	0.0		18839.0	40.0	itau		0
27045	986627552574877696	itau	2018-04-18 15:28:33	Marcus Silva	@yaanmagale @banconeon Pois é vou dizer adeus pro @itau, notificações perfeitas, dashboard com meus gastos, credito virtual, e um cartão lindão desses bixo!!!	0.0	1.0		545.0	894.0	itau	yaanmagale banconeon itau	3
27048	986627349075709952	itau	2018-04-18 15:27:45	matheus 2T ??	@vilasboas021 primeiro vms fazer aquele assalto no itaú bradesco e caixa	0.0	0.0		808.0	471.0	itau	vilasboas021	1
27051	986627044720173059	itau	2018-04-18 15:26:32	Marcus Silva	@obetomuniz @itau Nem me fala Betão, itaú fica me fazendo ir em agência resolver coisas que eu poderia fazer via app =/	0.0	1.0		545.0	894.0	itau	obetomuniz itau	2
27068	986625110802124806	itau	2018-04-18 15:18:51	sweet child?	I'm at Itaú in Itaguaí, RJ https://t.co/QbWvgYIe2e	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='41bf05f3b26396e4', url='https://api.twitter.com/1.1/geo/id/41bf05f3b26396e4.json', place_type='city', name='Itaguaí', full_name='Itaguaí, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.940006, -23.066339], [-43.666204, -23.066339], [-43.666204, -22.692479], [-43.940006, -22.692479]]]), attributes={})	1117.0	831.0	itau		0
27073	986624775161335808	itau	2018-04-18 15:17:31	Rodrigo Sena	@Caixa @santander_br @Bradesco @itau vcs oferecem a opção de abrir conta corrente através do app?	0.0	0.0		381.0	370.0	itau	caixa santander_br bradesco itau	4
27077	986624552343138304	itau	2018-04-18 15:16:38	isabella	falei com meu pai que to doidinha pra comer bk, ai ele falou q vai passar no itaú e comprar pra mimmmmmmmm	0.0	1.0		2504.0	245.0	itau		0
27080	986624257391198208	itau	2018-04-18 15:15:28	Lula pjl	Não sou do Itaú, mas fui feita para você — Essa é velha https://t.co/367Dwkmf0y	0.0	0.0		876.0	1189.0	itau		0
27082	986624140118503424	itau	2018-04-18 15:15:00	Ricardo Ribeiro	A começar pela falta de Justiça por uma injustiça: https://t.co/Bz0xjTb6Kx do Banco da Santa Máfia @itau https://t.co/mEnJbf7RWR	0.0	0.0		2.0	0.0	itau	itau	1
27085	986623353657184258	itau	2018-04-18 15:11:52	Gilmar Esteves	"RT @CJoficialCJ: Hoje tem stand up comedy no Itaú Power Shopping e claro que eu estarei lá. E o melhor: é na faixa, free, liberado, ""de grá…"	6.0	0.0		59.0	275.0	itau	cjoficialcj	1
27088	986623051394633728	itau	2018-04-18 15:10:40	Vagas Empregos DF	Vagas p/ ATENDENTE COMERCIAL - Itaú Unibanco - Brasília/DF - https://t.co/ZECZ47gAsm	0.0	0.0		9849.0	40.0	itau		0
27089	986622707612684288	itau	2018-04-18 15:09:18	Pedro Cavalcante	Roberto Egydio Setubal conseguiu elevar o capital do Itau de 2 bilhões para impressionantes 100 bilhões de reais em um período de 17 anos. Um sucesso. estudem esse cara se querem fazer a diferença também.	0.0	0.0		562.0	1383.0	itau		0
27090	986622681809375233	itau	2018-04-18 15:09:12	Carolina Soares	Itau, pq demoras tanto no atendimento? Oh gosh	0.0	1.0		76.0	48.0	itau		0
27097	986621488236294150	itau	2018-04-18 15:04:27	Aryta	Tensa com o @itau Personnalité, que deveria ser mais atencioso com os clientes, porém, conseguiu transformar um dia corrido em um caos!! ??	0.0	0.0		0.0	19.0	itau	itau	1
27098	986621295961010178	itau	2018-04-18 15:03:42	Juliana Cichowska	Quarta-feira começando super bem, chá de banco no Itaú e no Ciee	0.0	0.0		1115.0	518.0	itau		0
27101	986620018799599616	itau	2018-04-18 14:58:37	Mega Brasil	"Mais 3 apoios confirmados ao Congresso!
Itaú, Nissan e Samsung confirmam apoio ao 21º Congresso Mega Brasil de Comunicação, Inovação e Estratégias Corporativas. Inscrições seguem com desconto para clientes e associados a entidades apoiadoras.
https://t.co/yooXfzZ5g6 https://t.co/F99MTDr2L4"	0.0	0.0		1835.0	387.0	itau		0
27103	986619942412922880	itau	2018-04-18 14:58:19	Corrêa	Ainda tenho que ir no quartel depois no Itaú .. ossada	0.0	0.0		433.0	526.0	itau		0
27104	986619816709640192	itau	2018-04-18 14:57:49	Matt	@rehventura Nao foi ela, foi o Itau.	0.0	0.0		8.0	129.0	itau	rehventura	1
27110	986619246552715264	itau	2018-04-18 14:55:33	donys tayguara	"@Andrew__Roth BANCO ITAÚ :
AGÊNCIA :6133
CONTA CORRENTE: 76548-4

GOSTARIA DE SOLICITAR SUA AJUDA PARA RESOLVER UM PROBLEMA URGENTE, COM A QUANTIA QUE VOCÊ PUDER AJUDAR, QUALQUER QUANTIA. 
AGRADEÇO A COMPREENSÃO E SUA AJUDA."	0.0	0.0		4.0	13.0	itau	andrew__roth	1
27112	986619185143918592	itau	2018-04-18 14:55:18	Iiha' samik ?	@itau Não estava conseguindo resolver uma situação na minha conta, mas minha gerente me ligou agora pra ir a agência que ja esta tudo ok, obrigado.	0.0	0.0		176.0	211.0	itau	itau	1
27116	986618947704426498	itau	2018-04-18 14:54:22	Guga	@itau O que preciso fazer para que o @itau me ligue e confirme os dados do Apple Pay? Estou esperando a ligação desde quinta-feira e até agora nada! Não eram 3 dias, já se passaram 6 e nada	0.0	0.0		306.0	963.0	itau	itau itau	2
27120	986618478122754051	itau	2018-04-18 14:52:30	Eduarde	@itau fui cadastrar o itoken no app e pediu pra colocar a senha do cartão, coloquei, deu que tava incorreta (mas nao estava), bloqueou e agora tenho que ir na agência desbloquear esta merda	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='af8a067a45939bb1', url='https://api.twitter.com/1.1/geo/id/af8a067a45939bb1.json', place_type='city', name='Francisco Beltrão', full_name='Francisco Beltrão, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-53.368261, -26.1969], [-52.884569, -26.1969], [-52.884569, -25.9417], [-53.368261, -25.9417]]]), attributes={})	290.0	102.0	itau	itau	1
27127	986617932187873280	itau	2018-04-18 14:50:20	Ramon Silva de Matos	RT @valor_economico: De olho em efeito na concorrência, BC discute se veta ou aprova XP-Itaú https://t.co/LvBPQZHMOr	6.0	0.0		2249.0	1917.0	itau	valor_economico	1
27130	986617685671862277	itau	2018-04-18 14:49:21	Ramon Silva de Matos	RT @valor_economico: BC vai observar concorrência no caso Itaú-XP https://t.co/cM8iQ9ubfo	3.0	0.0		2249.0	1917.0	itau	valor_economico	1
27132	986617516075159554	itau	2018-04-18 14:48:40	Ramon Silva de Matos	RT @valor_economico: Carf julga autuações de R$ 30 bi sobre fusão entre Itaú e Unibanco https://t.co/N28zXQ5Dw6	10.0	0.0		2249.0	1917.0	itau	valor_economico	1
27133	986617338224050178	itau	2018-04-18 14:47:58	Izinha	Valeu @itau, bem satisfeita com o atendimento rápido pelo Twitter ??	0.0	0.0		232.0	119.0	itau	itau	1
27136	986617007239061504	itau	2018-04-18 14:46:39	Eduarde	o itau ta de sacanagem com a minha cara, não é normal isso	0.0	0.0		290.0	102.0	itau		0
27140	986616590241271810	itau	2018-04-18 14:45:00	Freitas Leiloeiro	Leilão de Imóveis - 25/04/2018 - 15:00hs (Banco Itaú): https://t.co/d32x93PRoG via @YouTube	0.0	0.0		595.0	227.0	itau	youtube	1
27143	986616091068821506	itau	2018-04-18 14:43:01	É hojeee ???	RT @VitiinSiqueira: Esse Itaú é uma bosta	1.0	0.0		287.0	200.0	itau	vitiinsiqueira	1
27146	986615732212559872	itau	2018-04-18 14:41:35	jealous crazy person	não foi em Manaus e nem no Itaú mas enfim https://t.co/kovPI97BlC	0.0	0.0		92.0	119.0	itau		0
27148	986615561399488512	itau	2018-04-18 14:40:54	Lisia MORO Barth	"RT @GuerreiroSuper_: #PaiDosIdiotasÚteis @LulaPeloBrasil, o ""pai dos pobres"", tinha mais dinheiro em conta corrente que o dono do Itaú. #Ch…"	10.0	0.0		3867.0	4952.0	itau	guerreirosuper_: lulapelobrasil	2
27149	986615465245016064	itau	2018-04-18 14:40:32	maluco da balaxita	"RT @catiacarvalhosp: Compre seu vídeo
Por  200 reais ??Deposite em uma
dessas contas importante que mande o comprovante e pronto .Assim voc…"	28.0	0.0		82.0	34.0	itau	catiacarvalhosp	1
27155	986614633720111104	itau	2018-04-18 14:37:13	Brocolis e Bacon	"Tá tudo rolando de boa 
Eu entro no Itaú e entra junto :

 5179 velhas
1098 gestantes
3087 especiais

 É eu fico mofando aq"	0.0	0.0		35.0	101.0	itau		0
27156	986614479193559040	itau	2018-04-18 14:36:36	it's me, Bella!	@G_Nadja O itau eu acessava tanto nos eua qnto na alemanha, normal	0.0	1.0		1984.0	371.0	itau	g_nadja	1
27157	986614014603091968	itau	2018-04-18 14:34:46	super sadman	"O tal ""PARTIDO NOVO"" criado pelo dono do banco Itaú, ta fazendo propaganda que o partido dele não é mencionado na série O Mecanismo, mas é claro, o partido foi registrado em 2015. Assim é fácil ficar longe da corrupção, se não tem quase nenhum candidato eleito."	0.0	0.0		493.0	182.0	itau		0
27158	986613683546742784	itau	2018-04-18 14:33:27	Vitin	Esse Itaú é uma bosta	1.0	2.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='7d2f278a0c7f1c15', url='https://api.twitter.com/1.1/geo/id/7d2f278a0c7f1c15.json', place_type='city', name='Vila Velha', full_name='Vila Velha, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-40.4848032, -20.534728], [-40.265531, -20.534728], [-40.265531, -20.319931], [-40.4848032, -20.319931]]]), attributes={})	615.0	709.0	itau		0
27159	986613475916083200	itau	2018-04-18 14:32:37	Fonte Observadora	Mas é claro que a elite do patronato nacional não perdeu o convescote. Estavam lá Roberto Setúbal, do Itaú, Roger Agnelli, da Vale, e Marcelo Odebrecht, da própria. É para eles, afinal, que se promove este tipo de agenciamento apadrinhado pelo Estado burguês.	0.0	0.0		14138.0	334.0	itau		0
27163	986613203256905728	itau	2018-04-18 14:31:32	thaosso	ainda bem q não tenho conta no itau pq olha	0.0	0.0		124.0	101.0	itau		0
27164	986613023229071360	itau	2018-04-18 14:30:49	kiddo-Kivs™	RT @rkiedis: Ainda sonhei com o final de la casa de papel. Q bizarro. Que eu saia da agencia do itau no renascença num bugre com uma sacola…	1.0	0.0		1367.0	275.0	itau	rkiedis	1
27174	986611912292126720	itau	2018-04-18 14:26:24	Hot Poc	@BrunoBiaseto @itau cada dia uma raiva diferente que esse banco me faz passar	0.0	0.0		268.0	434.0	itau	brunobiaseto itau	2
27176	986611729407926272	itau	2018-04-18 14:25:41	Júlia Cão Guia	I'm at Torre Eudoro Villela - @itau in São Paulo, SP https://t.co/T82aNNF6kr	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	364.0	217.0	itau	itau	1
27178	986611651226071043	itau	2018-04-18 14:25:22	Marcio Mansur	@itau @obetomuniz @itau mas bem que podia rolar uma validação de token usando address e transação em blockchain em? nem precisa usar a public ledger da Ethereum, da pra criar uma rede privada só pra validar isso =)	0.0	2.0		137.0	150.0	itau	itau obetomuniz itau	3
27179	986611556510240769	itau	2018-04-18 14:25:00	Rose??	RT @Perjonsenn: @GABRlELPlNHElRO O inimigo é outro: Partido ITAÚ.	1.0	0.0		882.0	1561.0	itau	perjonsenn: gabrlelplnhelro	2
27180	986611516672827393	itau	2018-04-18 14:24:50	Régis	@silva_marina @marlontavarees Só vou acreditar em vc um dia se realmente mostrar q tem uma ideologia política, enquanto defender ladrão como Aécio como a fez na última campanha e abraçar banqueiros como fez com Itaú, pra mim é igual qualquer um da direita que vai entrar para governar para meia dúzia de rico.	0.0	0.0		194.0	738.0	itau	silva_marina marlontavarees	2
27181	986611349911494657	itau	2018-04-18 14:24:10	Rúbia	I'm at Banco Itaú - Dr. João Ribeiro in São Paulo, SP https://t.co/L6nqCDPa2p	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	75.0	107.0	itau		0
27182	986611345419206656	itau	2018-04-18 14:24:09	Joao Sem Perna	@GABRlELPlNHElRO O inimigo é outro: Partido ITAÚ.	1.0	2.0		42.0	45.0	itau	gabrlelplnhelro	1
27187	986610977776037888	itau	2018-04-18 14:22:42	Izinha	Amo respostas rápidas https://t.co/4kcsfrwqyY	0.0	0.0		232.0	119.0	itau		0
27188	986610944846557185	itau	2018-04-18 14:22:34	Amala	@itau não, já foi resolvido meu problema obrigado!!!	0.0	0.0		4696.0	1607.0	itau	itau	1
27194	986610621285355521	itau	2018-04-18 14:21:17	guilherme custodio	@itau Já devolveu as obras de artes roubadas seu Itaú????	0.0	0.0		75.0	312.0	itau	itau	1
27195	986610594664079366	itau	2018-04-18 14:21:10	Felipe Rezende	"Os quatro maiores bancos do mercado brasileiro - Itaú Unibanco, Bradesco, Banco do Brasil (BB) e Caixa - respondiam por 78,51% das operações de crédito no fim de 2017.

Há 10 anos, esse índice correspondia a 54,68%.
 https://t.co/ywv2QZBEhT"	6.0	22.0		1502.0	218.0	itau		0
27197	986610517535088641	itau	2018-04-18 14:20:52	Bem Garota	@itau Qdo tento aplicar algo na poupança	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='fdee2106fac9b386', url='https://api.twitter.com/1.1/geo/id/fdee2106fac9b386.json', place_type='city', name='Bragança Paulista', full_name='Bragança Paulista, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.7191873, -23.051562], [-46.4050046, -23.051562], [-46.4050046, -22.821301], [-46.7191873, -22.821301]]]), attributes={})	4830.0	1675.0	itau	itau	1
27198	986610471863283712	itau	2018-04-18 14:20:41	Bem Garota	@itau Tá acontecendo o erro desta imagem ae	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='fdee2106fac9b386', url='https://api.twitter.com/1.1/geo/id/fdee2106fac9b386.json', place_type='city', name='Bragança Paulista', full_name='Bragança Paulista, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.7191873, -23.051562], [-46.4050046, -23.051562], [-46.4050046, -22.821301], [-46.7191873, -22.821301]]]), attributes={})	4830.0	1675.0	itau	itau	1
27211	986609411262177280	itau	2018-04-18 14:16:28	Larissa Costa	E eu que precisava ir no Itaú e fui no bradesco. Como é que não me liguei que tudo tava VERMELHO e nao LARANJA?	0.0	0.0		70.0	165.0	itau		0
27213	986609308866621441	itau	2018-04-18 14:16:04	Sindicato dos Bancários de SP, Osasco e Região	Tentativa de assalto no ITM do Itaú, na Vila Leopoldina. Funcionários relataram ao Sindicato falta de segurança no local. https://t.co/aT8xop6339	0.0	1.0		20715.0	320.0	itau		0
27214	986609238050004992	itau	2018-04-18 14:15:47	tai ?	nem o itau com a caralhada de taxa que eles cismam em debitar da tua conta é tao lixo quanto a caixa e o banco do brasil	0.0	0.0		259.0	829.0	itau		0
27215	986609148803592192	itau	2018-04-18 14:15:26	Izinha	Mas to muito frustrada pq o cartão provisório do Itaú é uma porcaria, e não funciona	0.0	0.0		232.0	119.0	itau		0
27219	986608909581504513	itau	2018-04-18 14:14:29	TOSTES	I'm at Itaú - @itau in Nova Iguaçu, Rio de Janeiro https://t.co/MdgpSyn6In	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='4029837e46e8e369', url='https://api.twitter.com/1.1/geo/id/4029837e46e8e369.json', place_type='city', name='Nova Iguaçu', full_name='Nova Iguaçu, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-43.681932, -22.865838], [-43.366801, -22.865838], [-43.366801, -22.527218], [-43.681932, -22.527218]]]), attributes={})	1841.0	1611.0	itau	itau	1
27220	986608908868444162	itau	2018-04-18 14:14:28	louren	@italopuccs melhor q o Itaú e Banco do Brasil sim	0.0	0.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='52ec9754e3206a63', url='https://api.twitter.com/1.1/geo/id/52ec9754e3206a63.json', place_type='city', name='Porto Seguro', full_name='Porto Seguro, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-39.5762342, -16.953571], [-39.006082, -16.953571], [-39.006082, -16.342918], [-39.5762342, -16.342918]]]), attributes={})	684.0	225.0	itau	italopuccs	1
27227	986608602105331712	itau	2018-04-18 14:13:15	Marcos V. Almeida	Essa nova propaganda do Itaú com filtro Instagram e trilha indie mostra pra gente que é possível entrar no buraco negro do cheque especial sem perder o estilo.	0.0	2.0		1302.0	866.0	itau		0
27231	986608337994305537	itau	2018-04-18 14:12:12	#MatheusVive	Esse Itaú da facul demora mais q os outros ?	0.0	0.0		1130.0	861.0	itau		0
27233	986608045773021184	itau	2018-04-18 14:11:03	Bruno freitas	no só o estado, mas boa parte da iniciativa privada também está envolvida em torno dessa maldita agenda de destruição da família, ou vocês esqueceram do peladão do itaú ou daqueles quadros horrorosos do santander?	0.0	0.0		324.0	972.0	itau		0
27237	986607832383541253	itau	2018-04-18 14:10:12	Amala	@BrunoBiaseto @itau ultimamente esse banco tá um lixo	0.0	1.0		4696.0	1607.0	itau	brunobiaseto itau	2
27239	986607794911567872	itau	2018-04-18 14:10:03	function(){exit;}	[New]matheushack/itauboleto Boleto Itaú https://t.co/5hL51bWSfU	0.0	0.0		314.0	1.0	itau		0
27242	986607674551930880	itau	2018-04-18 14:09:34	Bem Garota	Querido @itau pq não consigo aplicar dinheiro na poupança? Cobram R$ 52 de tarifa td mês para debitar um saque 2x da minha conta e a merda do app não funcionar como deveria? Fala sério... https://t.co/4D0gfIfYPe	0.0	2.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='fdee2106fac9b386', url='https://api.twitter.com/1.1/geo/id/fdee2106fac9b386.json', place_type='city', name='Bragança Paulista', full_name='Bragança Paulista, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-46.7191873, -23.051562], [-46.4050046, -23.051562], [-46.4050046, -22.821301], [-46.7191873, -22.821301]]]), attributes={})	4830.0	1675.0	itau	itau	1
27246	986607448004988928	itau	2018-04-18 14:08:40	Led	Foi só minha mãe falar que ia processar o Itaú porque eles não queriam liberar a boleta pra fazer pagamento, que do nada a boleta foi liberada, olha que milagre divino esse nenon?! Mais num era eles que não podiam fazer isso?! É deus.	0.0	1.0	Place(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, id='ed74cc748183253a', url='https://api.twitter.com/1.1/geo/id/ed74cc748183253a.json', place_type='city', name='Ananindeua', full_name='Ananindeua, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000164EC8A00F0>, type='Polygon', coordinates=[[[-48.440172, -1.465523], [-48.321967, -1.465523], [-48.321967, -1.223149], [-48.440172, -1.223149]]]), attributes={})	289.0	258.0	itau		0
27254	986606861511049219	itau	2018-04-18 14:06:20	Onda Brava	Bolsonaro diz que ‘não teria problema’ em manter chefia do BC https://t.co/kMbCWmtj8f Bolsonaro acenando para os donos do BC, leia-se Bradesco/Itaú !!	0.0	0.0		51.0	123.0	itau		0
27257	986606688341037056	itau	2018-04-18 14:05:39	Paulo Pires @ ??	RT @obetomuniz: Em plena era de Touch ID, Face ID, 2-factor auth, blockchain, etc. O @itau ainda me faz ir numa agência desbloquear o meu T…	1.0	0.0		484.0	255.0	itau	obetomuniz: itau	2
27258	986606410640318464	itau	2018-04-18 14:04:33	Morettriste	@PHcornelio @caueeeeeee @itau Tá falando bonito assim por que ele tá querendo ganhar mimo	0.0	2.0		265.0	88.0	itau	phcornelio caueeeeeee itau	3
27263	986605985140760577	itau	2018-04-18 14:02:51	ItaúPower Shopping	Reinauguração da loja Polishop: no mesmo local, mas muito mais moderna. Venha conhecer! #Polishop #Reinauguração #MaisModerna https://t.co/tSnaXfoCjQ	0.0	1.0		561.0	34.0	itau		0
27266	986605440799670272	itau	2018-04-18 14:00:41	natzzZ	só por favor universo, que nao seja erro do itau haha &lt;3	0.0	0.0		244.0	125.0	itau		0
27267	986605433665343488	itau	2018-04-18 14:00:40	LOQUIJO PANAMA	RT @twiterdoMumu: Itaú , o único banco que você precisa passar pela porta giratória pra acessar o caixa eletrônico.	1.0	0.0		3240.0	2754.0	itau	twiterdomumu	1
27268	986605433589813248	itau	2018-04-18 14:00:40	Grupo Sambô	Salve, galera! Ontem tivemos mais uma vez o prazer de participar de mais um evento do Itaú e levar alegria e muito samba pra Convenção Comercial Rede 2018! Parceiros, mais uma vez obrigado. Tamo junto e até a próxima. Pediu pra sambar, sambô! ?? https://t.co/HAaPkaA8nz	0.0	2.0		35089.0	85.0	itau		0
27273	986605118182146048	itau	2018-04-18 13:59:25	Claive Dias	@itau Estou só aguardando a finalização da migração para Personnalité que já fui informado para saber se fico ou saio do Itaú e ficarei somente com o Santander.	0.0	0.0		49.0	216.0	itau	itau	1
27274	986604958639419392	itau	2018-04-18 13:58:47	Claive Dias	@itau É a opinião de quem conhece bem o tratamento do Itaú para com seus clientes. Minha conta ainda não foi migrada e já fui informado que serei Personnalité. Estou só aguardando a finalização da migração para saber se fico ou saio do Itaú e ficarei somente com o Santander.	0.0	0.0		49.0	216.0	itau	itau	1
27278	986604471416483840	itau	2018-04-18 13:56:50	Beto Muniz	Em plena era de Touch ID, Face ID, 2-factor auth, blockchain, etc. O @itau ainda me faz ir numa agência desbloquear o meu Token App.	1.0	11.0		1417.0	109.0	itau	itau	1
27280	986604260354875392	itau	2018-04-18 13:56:00	Paulo Brito	@itau sem sentido! uma vez que tenho o app instalado no celular, ele tá validado e poderia ser liberado por ali ou com um SMS para o meu número de celular. nada prático e nada de digital como vcs dizem. obrigado!	0.0	0.0		448.0	182.0	itau	itau	1
